32MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
0.222238,6.670214,0.044580,2.541597,0.158208,0.159777,0.483874,0.651040,0.156991,0.481051,0.455744,0.155968,2.564621,0.138112,0.158520,0.483793,0.436512,0.157810,2.575258,0.406272,0.157363,-1.000000,-1.000000,-1.000000,
0.225254,6.672638,0.044983,2.595895,0.150432,0.157462,0.485977,0.650656,0.158598,0.480152,0.456032,0.165401,2.547717,0.142016,0.170144,0.494828,0.439904,0.157442,2.585061,0.407712,0.156048,-1.000000,-1.000000,-1.000000,
0.223380,6.676218,0.044675,2.560165,0.153920,0.159349,0.493475,0.650208,0.157633,0.481649,0.456192,0.155151,2.540185,0.138720,0.164447,0.484929,0.438976,0.156785,2.609315,0.405888,0.156478,-1.000000,-1.000000,-1.000000,
0.221998,6.677958,0.044521,2.539215,0.150752,0.158945,0.485901,0.649024,0.157731,0.480549,0.456192,0.156535,2.549714,0.139232,0.166671,0.483703,0.437952,0.156818,2.594282,0.407296,0.179663,-1.000000,-1.000000,-1.000000,
0.223782,6.677982,0.044558,2.546411,0.151872,0.159229,0.484479,0.647776,0.157832,0.481923,0.455584,0.164275,2.582163,0.138880,0.157685,0.501741,0.438784,0.156670,2.595757,0.406112,0.168540,-1.000000,-1.000000,-1.000000,
0.222559,6.674872,0.044391,2.570741,0.151392,0.157633,0.484978,0.649664,0.157683,0.489449,0.455744,0.161816,2.562947,0.138624,0.156197,0.483292,0.438464,0.157450,2.591356,0.407904,0.157807,-1.000000,-1.000000,-1.000000,
0.222819,6.671210,0.044700,2.581290,0.151232,0.159817,0.483606,0.646368,0.158008,0.480879,0.456096,0.155907,2.558569,0.139712,0.163703,0.483047,0.439968,0.159939,2.669359,0.407040,0.164585,-1.000000,-1.000000,-1.000000,
0.222873,6.691592,0.042477,2.547234,0.151648,0.157591,0.491558,0.644032,0.157254,0.480675,0.455520,0.169808,2.579749,0.138048,0.157697,0.501175,0.439200,0.156696,2.576883,0.408096,0.157112,-1.000000,-1.000000,-1.000000,
0.222144,6.676205,0.044443,2.567530,0.151648,0.158786,0.485255,0.647552,0.157583,0.500365,0.455520,0.154965,2.634453,0.138752,0.158486,0.508862,0.437344,0.156057,2.578736,0.407168,0.159487,-1.000000,-1.000000,-1.000000,
0.224761,6.675321,0.044815,2.538390,0.149888,0.158220,0.490710,0.646560,0.158033,0.481847,0.457216,0.156441,2.619043,0.138368,0.157231,0.485897,0.438784,0.160954,2.600276,0.407392,0.165001,-1.000000,-1.000000,-1.000000,
0.226409,6.673455,0.044844,2.575473,0.150848,0.157767,0.489729,0.648160,0.157344,0.481282,0.455808,0.162487,2.562511,0.138656,0.170128,0.492520,0.439328,0.157165,2.568713,0.407072,0.157660,-1.000000,-1.000000,-1.000000,
0.223218,6.810714,0.045001,2.555172,0.151040,0.157851,0.491583,0.649472,0.159119,0.501570,0.456672,0.156799,2.542080,0.139744,0.168685,0.483309,0.438656,0.157589,2.647418,0.409824,0.156355,-1.000000,-1.000000,-1.000000,
0.225048,6.671349,0.044552,2.546191,0.152448,0.159134,0.484208,0.646656,0.157735,0.479472,0.456352,0.155654,2.591363,0.139936,0.172018,0.481560,0.438176,0.157723,2.598969,0.406304,0.157377,-1.000000,-1.000000,-1.000000,
0.226569,6.677583,0.044749,2.537621,0.151648,0.157951,0.486199,0.650368,0.160791,0.480883,0.456096,0.175934,2.600993,0.138720,0.156625,0.483506,0.438528,0.160850,2.584967,0.407584,0.156417,-1.000000,-1.000000,-1.000000,
0.225184,6.670908,0.044885,2.538776,0.150528,0.172237,0.485491,0.649696,0.157722,0.487799,0.455648,0.155778,2.565614,0.139008,0.158102,0.483537,0.439712,0.156359,2.625968,0.407872,0.164496,-1.000000,-1.000000,-1.000000,
0.222959,6.681362,0.044774,2.546537,0.150592,0.158245,0.495871,0.646496,0.157371,0.481109,0.457600,0.156254,2.546734,0.139424,0.163402,0.489146,0.438432,0.160131,2.595370,0.407424,0.156937,-1.000000,-1.000000,-1.000000,
0.222574,6.699297,0.044757,2.556475,0.150688,0.159297,0.483607,0.649696,0.157584,0.480457,0.456640,0.171347,2.556457,0.139520,0.157068,0.481182,0.437856,0.161368,2.588800,0.407200,0.157881,-1.000000,-1.000000,-1.000000,
0.225207,6.731430,0.044699,2.522193,0.151200,0.157999,0.483610,0.650752,0.173005,0.485034,0.455456,0.156486,2.575351,0.139712,0.156440,0.482515,0.439840,0.157081,2.617473,0.407040,0.157439,-1.000000,-1.000000,-1.000000,
0.224013,6.684352,0.044679,2.566813,0.151168,0.159925,0.488363,0.648832,0.160111,0.481491,0.454528,0.155839,2.573951,0.138816,0.157622,0.484489,0.439392,0.156515,2.566950,0.407552,0.158806,-1.000000,-1.000000,-1.000000,
0.224962,6.679167,0.044648,2.580625,0.151264,0.157523,0.483792,0.646912,0.158431,0.479996,0.456960,0.172829,2.609673,0.138816,0.158155,0.483556,0.437696,0.156507,2.601972,0.407040,0.156369,-1.000000,-1.000000,-1.000000,
0.225187,6.675786,0.044398,2.544196,0.151968,0.158687,0.487059,0.646720,0.157637,0.526237,0.453056,0.155747,2.578716,0.139744,0.171772,0.484889,0.437760,0.156498,2.595837,0.406240,0.157757,-1.000000,-1.000000,-1.000000,
0.222669,6.677925,0.044580,2.558021,0.151008,0.158061,0.484064,0.648416,0.157409,0.500982,0.455872,0.157187,2.560394,0.139264,0.167263,0.484079,0.439776,0.156315,2.568270,0.410432,0.157096,-1.000000,-1.000000,-1.000000,
0.223414,6.670844,0.045236,2.600368,0.150080,0.158982,0.490932,0.650816,0.157230,0.490480,0.457792,0.166762,2.576339,0.142464,0.158355,0.483930,0.438688,0.156565,2.569719,0.406752,0.167388,-1.000000,-1.000000,-1.000000,
0.223316,6.676521,0.045041,2.581458,0.150656,0.168269,0.496056,0.651584,0.156853,0.484112,0.456480,0.159797,2.548198,0.138624,0.156600,0.483256,0.438528,0.156801,2.574021,0.407424,0.156257,-1.000000,-1.000000,-1.000000,
0.223069,6.673270,0.044807,2.533279,0.150112,0.160902,0.485434,0.647232,0.156950,0.481845,0.455520,0.160556,2.554350,0.139360,0.158480,0.494583,0.439168,0.157652,2.618071,0.407136,0.157422,-1.000000,-1.000000,-1.000000,
0.223776,6.674169,0.044757,2.542282,0.151008,0.158891,0.484223,0.530912,0.165652,0.488409,0.456576,0.175586,2.549072,0.138880,0.157235,0.489436,0.437216,0.156879,2.575765,0.406912,0.157595,-1.000000,-1.000000,-1.000000,
0.223391,6.669028,0.045260,2.536896,0.151232,0.159356,0.481489,0.486720,0.157758,0.509068,0.456896,0.156123,2.561138,0.138304,0.156984,0.484051,0.439488,0.155980,2.546250,0.407264,0.158175,-1.000000,-1.000000,-1.000000,
0.223493,6.672311,0.044341,2.522867,0.150496,0.158919,0.480846,0.484352,0.157913,0.481872,0.454688,0.156878,2.579330,0.138944,0.156611,0.481865,0.441280,0.156834,2.589820,0.407520,0.157129,-1.000000,-1.000000,-1.000000,
0.227921,6.835547,0.044932,2.539700,0.151648,0.157926,0.485166,0.485248,0.160765,0.482240,0.457376,0.163886,2.558092,0.138080,0.158072,0.484660,0.439296,0.156655,2.570415,0.406432,0.157278,-1.000000,-1.000000,-1.000000,
0.226760,6.696800,0.044712,2.604290,0.151712,0.158675,0.482592,0.482560,0.161089,0.481892,0.455776,0.156716,2.549521,0.138688,0.160010,0.484389,0.438528,0.156597,2.583427,0.407648,0.160931,-1.000000,-1.000000,-1.000000,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
-1.000000,-1.000000,-1.000000,11.146106,1.140512,0.454843,4.626084,5.093088,0.451171,4.634970,3.383040,0.450265,14.607567,1.028832,0.451681,4.649755,3.412512,0.983268,27.705515,2.971072,0.459607,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.998883,1.136704,0.446260,1.556544,5.040160,0.448407,1.576994,3.405760,0.465577,9.924056,0.999200,0.474565,3.389636,3.349664,1.055625,10.103531,3.477504,0.455186,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.967784,1.139040,0.455298,1.542368,5.036352,0.441831,1.546454,3.400480,0.446249,9.886859,0.997152,0.452373,2.620009,3.350080,0.483708,10.090477,3.976704,0.466911,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.844277,1.140640,0.447948,1.519450,5.345248,0.442318,1.531641,3.398112,0.447074,9.886541,0.997408,0.446839,1.653630,3.351136,0.441113,10.095510,2.965536,0.453690,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.865696,1.140608,0.464050,1.524258,5.032288,0.447856,1.525173,3.401344,0.443860,9.868128,0.998912,0.444153,1.569965,3.355456,0.441154,10.047113,2.958848,0.447962,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.841715,1.141152,0.450650,1.535628,5.029952,0.445953,1.536136,3.402016,0.452342,9.917451,0.998176,0.453119,1.521976,3.350496,0.436497,10.020343,2.956960,0.447180,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.924591,1.138912,0.457412,1.529988,5.034528,0.459523,1.523883,3.389024,0.442656,9.878406,0.997856,0.452486,1.549626,3.352672,0.442547,10.022778,2.960736,0.446734,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.835139,1.140800,0.447006,1.514711,5.034144,0.441016,1.518887,3.385536,0.451164,9.860012,0.997728,0.449683,1.542499,3.351776,0.435480,9.965691,3.043104,0.451726,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.806622,1.139424,0.463220,1.534397,5.037344,0.443582,1.525480,3.404736,0.445904,9.929238,0.997408,0.469102,1.518936,3.353248,0.438635,9.888379,2.929408,0.447844,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.827443,1.142880,0.446985,1.529046,5.028064,0.445049,1.583343,3.401248,0.448865,9.875637,0.995264,0.459429,1.538534,3.351680,0.450141,9.930767,2.956224,0.443337,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.850116,1.140384,0.455658,1.521563,5.028128,0.439982,1.527883,3.399264,0.449147,9.904664,0.998560,0.445776,1.523227,3.350656,0.447372,9.894435,2.957280,0.443791,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.873755,1.144000,0.448259,1.527455,5.033376,0.447790,1.526903,3.398848,0.446065,9.826532,0.996448,0.456496,1.556993,3.354144,0.436892,9.908685,2.959488,0.446895,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.816269,1.136480,0.450778,1.515444,5.037696,0.444417,1.528088,3.403616,0.445170,9.899679,0.997056,0.447513,1.568741,3.350432,0.446713,9.892647,2.953024,0.448330,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.776169,1.140928,0.460339,1.526163,5.032736,0.442290,1.544009,3.405312,0.444039,9.873050,0.998592,0.446739,1.551139,3.350752,0.437651,9.936633,2.926560,0.448902,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.773783,1.137664,0.452963,1.529974,5.036800,0.445797,1.529564,3.401280,0.444868,9.870447,1.000256,0.449576,1.544865,3.353472,0.437733,9.925544,2.926048,0.461610,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.831071,1.139968,0.448472,1.523490,5.029728,0.457596,1.525458,3.384480,0.462472,9.896039,0.994368,0.456346,1.541187,3.354080,0.438142,9.964906,2.960864,0.459948,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.874619,1.139936,0.455581,1.519268,5.029728,0.453961,1.534965,3.385376,0.444898,9.844206,0.995552,0.445457,1.544278,3.352224,0.436364,9.962006,2.958464,0.451938,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.828604,1.136352,0.451908,1.526223,5.030048,0.441958,1.517717,3.398784,0.444407,9.922074,0.996832,0.450352,1.560250,3.352480,0.443336,9.962644,2.960928,0.447197,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.877168,1.143648,0.456610,1.530203,5.030784,0.443633,1.527876,3.397248,0.447168,9.950927,1.000288,0.468882,1.531706,3.353792,0.440890,9.905941,3.410784,0.452522,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.864544,1.138112,0.461864,1.525970,5.031392,0.441414,1.528761,3.404416,0.463809,9.916464,0.994336,0.450669,1.549648,3.351072,0.439691,9.922627,2.926944,0.444383,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.822649,1.140608,0.450278,1.528460,5.031264,0.445991,1.528112,3.399232,0.446439,9.898202,1.000064,0.445557,1.559158,3.354304,0.448576,9.903880,2.954048,0.442718,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.854033,1.137920,0.450560,1.531025,5.027072,0.440691,1.523759,3.404256,0.446546,9.867806,1.000896,0.443502,1.543319,3.353664,0.437128,9.973391,2.952736,0.450729,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.787296,1.143360,0.445392,1.530436,5.027200,0.447793,1.527276,3.383520,0.447213,9.861248,0.996576,0.452345,1.536175,3.352768,0.437255,9.964083,2.956864,0.462045,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.828966,1.141024,0.451465,1.509418,5.033312,0.445152,1.539844,3.384320,0.459908,9.876263,0.998944,0.445297,1.547668,3.352416,0.437425,10.008268,3.529216,0.450813,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.879442,1.140320,0.445155,1.525356,5.027936,0.466679,1.529091,3.383968,0.446144,9.962973,0.996384,0.452603,1.543070,3.351360,0.441190,9.964155,2.928800,0.450484,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.845625,1.138656,0.469709,1.522011,5.034400,0.549757,1.518099,3.384544,0.451299,9.908230,0.997952,0.458421,1.532636,3.350816,0.441488,9.866796,2.926304,0.447420,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.813664,1.140768,0.445994,1.715098,5.023808,0.456158,1.539104,3.385120,0.446490,9.903410,0.996448,0.449666,1.547024,3.350528,0.436168,9.870703,2.951776,0.445984,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.889614,1.143808,0.452852,1.568428,5.034560,0.447125,1.514150,3.385152,0.446415,9.890706,1.000096,0.452051,1.546201,3.352768,0.444972,9.865448,2.953824,0.443951,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.841876,1.140544,0.462475,1.570477,5.029248,0.442377,1.521359,3.387008,0.442325,9.897609,0.997600,0.450937,1.550680,3.348928,0.438373,9.908824,3.395552,0.446641,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.806675,1.140832,0.440972,1.569234,3.195840,0.454877,1.535412,3.385728,0.444350,9.884553,0.999200,0.454963,1.550625,3.351520,0.440009,9.901641,2.928384,0.445335,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.807147,1.140256,0.459734,1.558765,3.104960,0.442149,1.525378,3.401824,0.446036,9.929298,0.997504,0.445473,1.531682,3.353664,0.436438,9.951882,2.929824,0.456127,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.789514,1.136928,0.451118,1.536434,3.101920,0.441266,1.530572,3.384128,0.450299,9.895331,1.000320,0.452705,1.542345,3.353312,0.444249,9.951184,2.953056,0.448826,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.813947,1.141184,0.447204,1.533366,3.021344,0.444781,1.534849,3.398080,0.450000,9.907432,0.999648,0.446291,1.543649,3.352800,0.438328,9.976169,2.953600,0.449823,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.875359,1.142272,0.470371,1.563773,2.937120,0.446498,1.518258,3.401408,0.442729,9.910985,0.994592,0.457331,1.530707,3.352288,0.440889,9.857812,2.957408,0.449648,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.759823,1.142240,0.449889,1.550286,2.940288,0.454234,1.534532,3.402208,0.452473,9.883377,0.997600,0.450376,1.552135,3.353152,0.438246,9.883648,2.927712,0.442536,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.812165,1.140640,0.450810,1.527391,2.941440,0.442275,1.519072,3.400128,0.444440,9.978032,0.999712,0.446807,1.531191,3.352448,0.437059,9.862100,2.925664,0.445379,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.803931,1.140064,0.458786,1.524896,2.880416,0.445569,1.532429,3.398720,0.446171,9.866594,0.999200,0.460918,1.540661,3.349728,0.438573,9.922618,2.954784,0.447975,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.818190,1.143264,0.459558,1.532331,2.878880,0.442185,1.521407,3.387072,0.444722,9.927404,0.995136,0.464968,1.553740,3.351936,0.441090,9.869868,2.952736,0.451141,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.820581,1.141248,0.456425,1.538097,2.870816,0.442108,1.536948,3.381824,0.446533,9.874137,0.996288,0.447140,1.530711,3.353984,0.438253,9.880364,2.961920,0.443609,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.768573,1.141856,0.456979,1.529621,2.880320,0.441587,1.520240,3.399584,0.447305,9.875672,0.995840,0.446722,1.544096,3.351232,0.438039,9.861447,2.936384,0.443677,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.770295,1.136640,0.447094,1.533080,2.852416,0.446433,1.529318,3.386176,0.446076,9.868130,0.996224,0.457139,1.540309,3.351808,0.440973,9.806619,2.924640,0.441512,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.831303,1.137984,0.474761,1.539735,2.847904,0.442486,1.520728,3.398592,0.448002,9.836524,0.995776,0.453288,1.530015,3.352640,0.440363,9.915812,2.957184,0.443935,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.808803,1.141312,0.444966,1.542450,2.844128,0.442734,1.551406,3.386784,0.452695,9.906327,0.998688,0.452319,1.551270,3.352640,0.455275,9.925936,2.958080,0.446481,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.843246,1.142176,0.456648,1.532773,2.844000,0.440197,1.529163,3.383808,0.444236,9.913194,0.995296,0.449947,1.537432,3.352064,0.439708,9.896449,2.927392,0.442007,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.846489,1.141984,0.447148,1.522473,2.836960,0.450925,1.521320,3.401376,0.445548,9.955180,0.998016,0.466397,1.532399,3.352000,0.436205,9.929685,3.410464,0.476800,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.876884,1.137536,0.454434,1.526735,2.835968,0.441661,1.534860,3.385824,0.445488,9.884445,0.997440,0.453608,1.556572,3.351520,0.439004,9.964332,2.926560,0.443283,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.856280,1.140992,0.445063,1.537686,2.836832,0.446579,1.529570,3.384768,0.446035,9.927889,0.998048,0.447228,1.534199,3.351808,0.435543,9.915327,2.954880,0.446709,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.789752,1.138272,0.446247,1.540377,2.838944,0.440914,1.534147,3.384256,0.446405,9.918827,0.996768,0.450812,1.529487,3.350528,0.440081,9.914213,2.957568,0.443807,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.823442,1.140192,0.467951,1.531508,2.836544,0.447245,1.542662,1.969920,0.469649,9.941782,0.994688,0.448527,1.552970,3.350624,0.439231,9.893121,2.954464,0.450673,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.855960,1.143392,0.448383,1.523427,2.830560,0.443104,1.519447,1.971104,0.442990,9.910388,0.993984,0.444219,1.571391,2.870240,0.440070,9.947145,3.630176,0.475119,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.839789,1.141376,0.469889,1.520367,2.833024,0.442417,1.524995,1.968960,0.459977,9.896857,0.999904,0.445262,1.544981,1.889696,0.454081,9.877989,2.962720,0.454251,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.763071,1.137248,0.443802,1.529737,2.830368,0.457129,1.526210,1.970720,0.470965,9.928324,0.997120,0.461465,1.529135,1.886528,0.434952,9.832970,2.956416,0.448447,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.909586,1.141952,0.455582,1.535262,2.833120,0.445345,1.515759,1.968384,0.461472,9.877016,0.999840,0.444449,1.527901,1.888992,0.448096,10.001364,2.961632,0.463187,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.875047,1.140512,0.444846,1.521804,2.833600,0.442841,1.515591,1.913216,0.491645,9.924465,0.996448,0.451161,1.516205,1.887552,0.437604,9.921413,2.936736,0.449024,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.919063,1.142080,0.446285,1.523380,2.834240,0.440344,1.601994,1.922240,0.483436,9.858557,0.998016,0.450617,1.526896,1.889056,0.434348,9.922125,3.397504,0.447811,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.790895,1.141312,0.443521,1.547120,2.836096,0.440160,1.560110,1.913568,0.445295,9.858876,0.996832,0.445529,1.521177,1.841888,0.452498,9.939057,3.419616,0.471797,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.833425,1.139392,0.454241,1.534526,2.830688,0.447237,1.561618,1.921248,0.453160,9.882964,0.997728,0.452935,1.515929,1.842240,0.441693,9.942571,2.959232,0.444867,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.788799,1.138496,0.447671,1.518249,2.833248,0.445449,1.552881,1.915328,0.452840,9.873148,0.997056,0.445527,1.525638,1.839936,0.436487,9.920101,2.928384,0.453460,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.841644,1.138272,0.473228,1.516340,2.840000,0.444189,1.552340,1.891872,0.456323,9.879463,0.995840,0.454124,1.528809,1.842048,0.442198,9.904304,2.955360,0.447094,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.822986,1.141280,0.448249,1.528600,2.833536,0.442747,1.547442,1.896608,0.446441,9.875151,0.998336,0.443391,1.531229,1.842176,0.443976,9.901399,2.953408,0.449670,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.851152,1.142592,0.458439,1.567849,2.833536,0.446925,1.612077,1.895488,0.450960,9.924959,0.994560,0.450563,1.530125,1.830304,0.464958,9.943837,3.413120,0.454605,-1.000000,-1.000000,-1.000000,
-1.000000,-1.000000,-1.000000,9.823995,1.143136,0.446537,1.530786,2.842144,0.448887,1.543356,1.890240,0.449209,9.886952,0.999840,0.449452,1.545776,1.829376,0.437840,9.886674,2.926304,0.459920,-1.000000,-1.000000,-1.000000,
