MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
-1.000000,-1.000000,-1.000000,96.512726,0.013052,1732.746338,96.780975,0.012403,1621.849243,669.272705,0.015182,331.697144,674.329468,0.014279,198.668320,
-1.000000,-1.000000,-1.000000,95.817886,0.014592,1730.943604,95.776924,0.013671,1629.282837,669.877380,0.015192,331.399536,673.814880,0.015361,197.811050,
-1.000000,-1.000000,-1.000000,96.130119,0.014648,1735.776367,95.872566,0.014853,1632.238281,669.660400,0.014272,331.047119,673.894226,0.014438,199.073608,
-1.000000,-1.000000,-1.000000,96.370041,0.014336,1743.450806,95.775696,0.014863,1627.049683,668.422913,0.016014,331.803833,674.024780,0.014248,198.744110,
-1.000000,-1.000000,-1.000000,96.464760,0.015715,1743.434570,96.055428,0.015723,1627.163452,669.533020,0.016421,331.917328,673.669617,0.014557,197.660095,
-1.000000,-1.000000,-1.000000,96.576309,0.026116,1744.765381,95.743515,0.013435,1630.864746,668.949219,0.015506,331.177856,673.275391,0.015413,198.585739,
-1.000000,-1.000000,-1.000000,96.481857,0.014701,1750.087769,95.952675,0.014686,1629.869873,668.517029,0.016031,331.334808,673.667725,0.013793,198.235382,


MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
-1.000000,-1.000000,-1.000000,111.389290,0.016881,1680.278564,114.412758,0.013489,1639.339722,673.136353,0.013666,362.403564,674.766418,0.013960,200.019852,
-1.000000,-1.000000,-1.000000,113.878830,0.013686,1682.274902,114.892097,0.013981,1637.026001,676.062378,0.014734,345.289307,674.564697,0.014247,198.982239,
-1.000000,-1.000000,-1.000000,113.725624,0.014566,1682.875732,115.049942,0.015303,1627.420288,675.338928,0.016432,348.668365,673.544067,0.012902,199.973480,
-1.000000,-1.000000,-1.000000,114.059669,0.014233,1686.004272,114.931107,0.014667,1625.894775,670.471375,0.015651,338.967438,673.689209,0.013896,199.980957,
-1.000000,-1.000000,-1.000000,113.813026,0.016576,1742.483032,115.194748,0.015069,1625.609741,668.776733,0.014630,337.625214,673.879333,0.013760,199.701019,
-1.000000,-1.000000,-1.000000,115.133759,0.016095,1745.916748,114.495918,0.012080,1628.581055,669.540710,0.013649,338.485107,674.931580,0.015899,199.264694,
-1.000000,-1.000000,-1.000000,113.904434,0.013740,1693.336060,115.515305,0.013237,1620.623535,669.357971,0.013567,338.139008,672.235046,0.014247,200.406021,
-1.000000,-1.000000,-1.000000,114.425812,0.014004,1728.308960,114.764229,0.014170,1630.036499,668.490662,0.013231,335.740906,674.429382,0.014217,200.339020,
-1.000000,-1.000000,-1.000000,114.169601,0.015180,1714.027710,115.056969,0.012046,1628.497192,668.898010,0.014271,336.032440,674.169983,0.016215,198.780884,
-1.000000,-1.000000,-1.000000,114.369316,0.013914,1701.940308,114.927109,0.011933,1632.556519,669.516785,0.013795,335.874939,672.536865,0.014408,199.981201,
-1.000000,-1.000000,-1.000000,114.136642,0.014069,1704.832764,114.689293,0.013343,1629.815308,669.504944,0.013921,336.015747,674.828918,0.013231,199.898804,
-1.000000,-1.000000,-1.000000,113.955009,0.014079,1706.615112,114.515862,0.012364,1623.180786,669.531799,0.013591,335.313904,674.140381,0.014193,199.102356,
-1.000000,-1.000000,-1.000000,114.215164,0.012766,1711.498901,115.134918,0.012431,1631.551880,668.470093,0.013779,335.657043,674.682678,0.014499,199.449326,
-1.000000,-1.000000,-1.000000,114.369919,0.014926,1713.742920,115.442337,0.013548,1633.143188,669.857178,0.012965,335.185272,675.194153,0.013790,200.284592,
-1.000000,-1.000000,-1.000000,114.285400,0.014344,1713.556274,114.758919,0.012788,1631.648315,669.561096,0.013932,335.205170,674.626160,0.014597,200.445435,
-1.000000,-1.000000,-1.000000,114.067009,0.012972,1715.159180,115.467087,0.012782,1617.551025,671.586182,0.015237,335.012390,674.348450,0.013957,198.492111,
-1.000000,-1.000000,-1.000000,114.175728,0.012086,1716.612183,114.225563,0.013771,1631.843262,671.997864,0.013413,334.437317,674.441467,0.014040,199.407288,
-1.000000,-1.000000,-1.000000,114.064140,0.012821,1715.652344,114.265762,0.014883,1631.786255,668.835022,0.013816,334.720245,674.932373,0.013983,199.258698,
-1.000000,-1.000000,-1.000000,114.107109,0.011771,1720.312988,114.153107,0.015534,1625.260498,668.644775,0.013161,334.251801,676.741882,0.014972,198.962845,
-1.000000,-1.000000,-1.000000,114.642593,0.011418,1725.799927,114.957573,0.012928,1633.171875,668.623413,0.014062,334.805817,674.032288,0.015273,198.671677,
-1.000000,-1.000000,-1.000000,114.567078,0.011737,1722.612183,114.326797,0.013573,1629.177979,668.903748,0.013172,334.328156,674.678040,0.013826,199.169342,
-1.000000,-1.000000,-1.000000,115.001793,0.013677,1728.041992,114.740166,0.013150,1626.614136,670.493713,0.013589,334.060608,675.134583,0.014373,199.281433,
-1.000000,-1.000000,-1.000000,114.929428,0.013585,1728.212891,114.944969,0.013681,1629.836914,668.614319,0.013417,334.065857,674.792480,0.014770,198.573853,
-1.000000,-1.000000,-1.000000,114.639137,0.012730,1730.116577,115.162849,0.014469,1631.325928,669.092346,0.013455,334.299713,674.440552,0.012873,199.276505,
-1.000000,-1.000000,-1.000000,115.951225,0.012935,1728.026733,115.167603,0.014130,1632.445068,685.424805,0.014781,333.957550,675.305481,0.013077,199.277588,
-1.000000,-1.000000,-1.000000,114.177818,0.013960,1731.836914,115.034264,0.013856,1631.411499,668.987915,0.014359,333.838654,674.613037,0.013359,198.900452,
-1.000000,-1.000000,-1.000000,114.980980,0.013300,1740.416016,115.285416,0.011995,1638.740356,669.055176,0.012683,333.954407,673.980286,0.014479,198.475433,
-1.000000,-1.000000,-1.000000,114.721886,0.013470,1743.965332,114.337952,0.012557,1632.664673,669.139221,0.014592,333.654114,674.405273,0.014028,199.279343,
-1.000000,-1.000000,-1.000000,115.347893,0.014211,1750.375854,114.122078,0.012461,1631.879150,669.039429,0.015051,334.226257,675.338379,0.013589,199.805038,
-1.000000,-1.000000,-1.000000,115.229919,0.013281,1744.812744,114.433472,0.012723,1631.550415,669.127869,0.013307,334.364838,675.378357,0.014580,198.119232,
-1.000000,-1.000000,-1.000000,115.627304,0.011850,1753.330688,115.798843,0.013373,1632.932251,669.317566,0.014022,334.342529,675.372742,0.01293
