Performing comparisons between CPU Cuda and Tensor implementation,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Matrixes size,32,32,,,,,,,,,,,,,,,
Single run computation test,,,,,,,,,,,,,,,,,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),,,,,,,,,,,
MMA CPU,0.004177,0.411205,0.000354,,,,,,,,,,,,,,
MMA Tensor,68.240242,0.015621,0.010845,False,1,0,,,,,,,,,,,
MMA CUDA,0.080122,0.030367,0.008654,True,0,0,,,,,,,,,,,
MMA CUDA Shared,0.071819,0.017295,0.007991,False,0,0,,,,,,,,,,,
MMA CUDA Shared Half,0.081242,0.016787,0.008548,False,0.00005,0.000039,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Multi run computation  test, execution count :150,,,,,,,,,,,,,,,,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing
-1,-1,-1,38.997593,8.432832,1.692164,6.23807,23.662687,1.670831,6.268932,17.534529,1.660549,39.243183,17.152161,1.672233,-1,-1,-1
-1,-1,-1,39.305103,8.125888,1.664496,6.295049,23.688065,1.813102,6.28035,17.533089,1.682775,39.297344,17.173153,1.678817,-1,-1,-1
-1,-1,-1,39.18272,8.126464,1.663337,6.971473,24.651552,1.672373,6.266539,17.489281,1.670437,39.433113,17.174656,1.687243,-1,-1,-1
-1,-1,-1,39.184772,8.129472,1.684238,6.358007,23.652191,1.746205,6.261236,17.506144,1.675299,39.261154,17.155968,1.675835,-1,-1,-1
-1,-1,-1,39.240814,8.127264,1.661227,6.444494,23.691969,1.684715,6.268563,17.529535,1.694193,39.126568,17.139551,1.663408,-1,-1,-1
-1,-1,-1,39.18821,8.126848,1.670492,6.379411,24.85648,1.666007,6.255807,17.527617,1.664053,39.243637,17.170879,1.688406,-1,-1,-1
-1,-1,-1,39.242859,8.125536,1.664997,6.335507,23.450369,1.668222,6.285156,17.51088,1.673623,39.296139,17.156384,1.679341,-1,-1,-1
-1,-1,-1,39.135357,8.127328,1.668219,6.343349,24.169121,1.66686,6.286108,17.522335,1.679514,39.354519,17.136703,1.673946,-1,-1,-1
-1,-1,-1,39.152596,8.39744,1.696429,6.312602,24.682976,1.661674,6.269926,17.522528,1.674477,39.110764,17.303137,1.667979,-1,-1,-1
-1,-1,-1,39.083332,8.398976,1.669185,6.368844,23.443457,1.673782,6.250053,17.512096,1.666293,39.332588,17.302273,1.65498,-1,-1,-1
-1,-1,-1,39.11084,8.39856,1.673775,6.324618,24.217152,1.663375,6.261982,17.513184,1.66663,39.289165,17.171167,1.692304,-1,-1,-1
-1,-1,-1,39.328701,8.39856,1.678423,6.286876,24.487425,1.669149,6.305905,17.447905,1.668677,39.32336,17.142591,1.668004,-1,-1,-1
-1,-1,-1,39.217789,8.131936,1.662134,6.301287,23.325377,1.668529,6.240538,17.517759,1.661545,39.169655,17.157984,1.670068,-1,-1,-1
-1,-1,-1,39.206959,8.398272,1.682436,6.350253,24.54896,1.667421,6.271245,17.545664,1.698137,39.389404,17.145857,1.667909,-1,-1,-1
-1,-1,-1,39.163952,8.396064,1.674591,6.281363,24.097729,1.670484,6.272538,17.513599,1.693082,39.258011,17.230944,1.67798,-1,-1,-1
-1,-1,-1,39.203938,8.126912,1.673742,6.305356,23.36832,1.668319,6.328497,17.515455,1.66692,39.146317,17.078497,1.682073,-1,-1,-1
-1,-1,-1,39.229652,8.128992,1.686716,6.320396,24.945087,1.663415,6.281651,17.52688,1.658819,39.18819,17.09392,1.674339,-1,-1,-1
-1,-1,-1,39.18029,8.12384,1.669021,6.33634,23.909023,1.677705,6.282309,17.515137,1.695568,39.222569,17.085695,1.676282,-1,-1,-1
-1,-1,-1,39.142464,8.128032,1.68943,6.306874,23.403969,1.690879,6.245012,17.564928,1.668786,39.208694,17.391487,1.689654,-1,-1,-1
-1,-1,-1,39.279572,8.12672,1.665349,6.328128,24.929119,1.671448,6.277123,17.531424,1.682956,39.270012,17.223841,1.672606,-1,-1,-1
-1,-1,-1,39.178051,8.396928,1.675007,6.314107,23.630655,1.670994,6.28025,17.521376,1.687891,39.224331,17.282272,1.663984,-1,-1,-1
-1,-1,-1,39.169697,8.127008,1.76665,6.295688,23.481089,1.687274,6.25789,17.537279,1.675743,39.438587,16.977312,1.677077,-1,-1,-1
-1,-1,-1,39.231056,8.398816,1.684459,6.306872,24.733055,1.667827,6.304923,17.528608,1.671612,39.303867,17.102528,1.68103,-1,-1,-1
-1,-1,-1,39.207474,8.399104,1.686744,6.284011,23.629503,1.662939,6.316427,17.528225,1.668196,39.376408,16.911585,1.675008,-1,-1,-1
-1,-1,-1,39.293129,8.399456,1.679463,6.318451,23.880096,1.65688,6.270979,17.533216,1.664942,39.152939,17.187424,1.661608,-1,-1,-1
-1,-1,-1,39.092155,8.128128,1.675028,6.272339,24.451551,1.669244,6.264441,17.459936,1.707027,39.286144,17.169184,1.68973,-1,-1,-1
-1,-1,-1,39.061771,8.396512,1.673222,6.276221,23.2904,1.661219,6.274844,17.5224,1.678412,39.274239,17.214527,1.691898,-1,-1,-1
-1,-1,-1,39.245392,8.398496,1.690853,6.317132,24.466528,1.661717,6.286324,17.557407,1.675412,39.41058,17.084225,1.660325,-1,-1,-1
-1,-1,-1,39.189987,8.129088,1.666178,6.277454,24.20784,1.67299,6.272828,17.501152,1.670218,39.323578,17.174849,1.65749,-1,-1,-1
-1,-1,-1,39.168465,8.124512,1.687705,6.257171,23.218529,1.669257,6.293588,17.542048,1.679551,39.184437,17.184353,1.688582,-1,-1,-1
-1,-1,-1,39.165741,8.399136,1.662705,6.292795,24.691648,1.662863,6.256266,17.533888,1.68336,39.354794,17.211073,1.683777,-1,-1,-1
-1,-1,-1,39.219116,8.126464,1.669784,6.297081,23.902687,1.679018,6.28096,17.512352,1.672227,39.46386,17.431105,1.671853,-1,-1,-1
-1,-1,-1,39.23201,8.399616,1.693506,6.346624,23.39344,1.667513,6.283238,17.481472,1.695271,39.146694,17.25952,1.665212,-1,-1,-1
-1,-1,-1,39.2169,8.126912,1.667358,6.289507,24.899424,1.677391,6.276457,17.511135,1.667723,39.477985,17.28208,1.671134,-1,-1,-1
-1,-1,-1,39.137115,8.12704,1.670507,6.321336,23.833153,1.670045,6.29191,17.503201,1.663168,39.372002,17.131744,1.682456,-1,-1,-1
-1,-1,-1,39.182423,8.125472,1.683619,6.28131,23.428801,1.673538,6.285661,17.498592,1.676311,39.317352,17.099424,1.68405,-1,-1,-1
-1,-1,-1,39.200321,8.397568,1.665515,6.264176,24.965696,1.672524,6.259768,17.524769,1.674203,39.450302,17.20944,1.665077,-1,-1,-1
-1,-1,-1,39.188667,8.399392,1.674195,6.302379,23.657951,1.681201,6.260714,17.48992,1.688043,39.417065,17.302879,1.667938,-1,-1,-1
-1,-1,-1,39.362869,8.128352,1.670181,6.296501,23.71744,1.673267,6.290074,17.515455,1.690826,39.400539,17.139711,1.674098,-1,-1,-1
-1,-1,-1,39.231789,8.397312,1.663763,6.319866,24.638336,1.667587,6.276618,17.53504,1.659683,39.397476,17.193024,1.694757,-1,-1,-1
-1,-1,-1,39.319973,8.125856,1.684927,6.257571,23.438911,1.659613,6.272633,17.526432,1.672322,39.271023,17.238144,1.684004,-1,-1,-1
-1,-1,-1,39.198807,8.399392,1.664697,6.30083,24.217184,1.687633,6.277545,17.511265,1.682239,39.347614,17.185793,1.667708,-1,-1,-1
-1,-1,-1,39.283672,8.126144,1.667132,6.253442,24.47632,1.661143,6.257619,17.515488,1.670123,39.313599,17.158497,1.674862,-1,-1,-1
-1,-1,-1,39.040455,8.397184,1.675285,6.289161,23.350016,1.66069,6.269319,17.513088,1.673839,39.427731,17.202368,1.677639,-1,-1,-1
-1,-1,-1,39.152958,8.125376,1.666453,6.333103,24.475103,1.673705,6.330026,17.520704,1.679863,39.33289,17.270081,1.691859,-1,-1,-1
-1,-1,-1,39.117043,8.399872,1.67213,6.301085,24.103329,1.669198,6.281057,17.507999,1.664189,39.39819,17.376831,1.673692,-1,-1,-1
-1,-1,-1,39.19278,8.397472,1.676291,6.309314,23.368032,1.670373,6.260604,17.543039,1.674112,39.186852,17.220928,1.674857,-1,-1,-1
,,,,,,,,,,,,,,,,,
Matrixes size,4096,4096,,,,,,,,,,,,,,,
Single run computation test,,,,,,,,,,,,,,,,,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),,,,,,,,,,,
MMA CPU,81.971763,3252.286474,30.646658,,,,,,,,,,,,,,
MMA Tensor,171.858137,63.529264,22.186378,False,0.015438,0.011715,,,,,,,,,,,
MMA CUDA,26.902986,250.570014,22.286478,False,0.000001,0.000001,,,,,,,,,,,
MMA CUDA Shared,26.756237,142.551736,22.260705,False,0.000001,0.000001,,,,,,,,,,,
MMA CUDA Shared Half,173.982054,138.704101,22.620317,False,0.000004,0.000003,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Multi run computation  test, execution count :150,,,,,,,,,,,,,,,,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing
-1,-1,-1,171.735855,35.218369,6.477316,27.888573,284.244629,6.455257,27.729652,207.508316,6.479796,175.556015,221.797089,6.480717,-1,-1,-1
-1,-1,-1,170.461685,35.409889,6.444306,24.030224,200.026245,6.475572,24.01557,156.195175,6.447379,170.835953,143.737732,6.441387,-1,-1,-1
-1,-1,-1,170.210602,35.212193,6.44827,24.021107,199.708389,6.434326,24.06892,145.297958,6.467317,171.167923,143.486725,6.453107,-1,-1,-1
-1,-1,-1,170.487762,35.469696,6.488781,24.019184,200.244934,6.425392,24.092104,145.138046,6.451261,171.074005,143.684677,6.457271,-1,-1,-1
-1,-1,-1,170.501572,35.211201,6.498679,23.946312,200.598297,6.4386,24.066263,144.951233,6.457461,171.203751,143.706818,6.444422,-1,-1,-1
-1,-1,-1,170.611725,35.565407,6.478831,24.065016,199.874908,6.467577,24.020485,145.003494,6.454724,171.064514,143.71405,6.470079,-1,-1,-1
-1,-1,-1,170.388184,35.214622,6.555823,23.988911,200.513947,6.452566,24.039885,145.213989,6.441527,170.613068,143.315781,6.454742,-1,-1,-1
-1,-1,-1,170.535492,35.531456,6.492303,24.008963,199.485413,6.454607,24.022923,145.19072,6.435675,171.047226,143.748322,6.450516,-1,-1,-1
-1,-1,-1,170.232224,38.432415,6.468624,24.054365,200.307648,6.465492,24.071386,145.144958,6.440688,170.976822,143.556061,6.444357,-1,-1,-1
-1,-1,-1,170.600647,48.060257,6.464704,24.027271,200.05101,6.449571,24.05608,144.878143,6.426203,171.047455,143.70871,6.472878,-1,-1,-1
-1,-1,-1,170.532806,51.069569,6.441241,24.016197,200.178268,6.453359,24.050917,145.264633,6.451869,170.98497,143.74147,6.449088,-1,-1,-1
-1,-1,-1,170.660889,51.781216,6.433805,24.127003,200.580185,6.447994,24.08733,145.161118,6.513144,170.82486,143.716507,6.46448,-1,-1,-1
-1,-1,-1,170.60907,50.150272,6.481431,24.04829,200.12294,6.487904,24.078775,145.045639,6.470252,170.425461,143.693726,6.447564,-1,-1,-1
-1,-1,-1,170.784225,51.595936,6.51686,24.145863,200.511673,6.448923,24.106804,145.226791,6.462146,170.428574,143.350693,6.431285,-1,-1,-1
-1,-1,-1,170.514832,51.2272,6.464649,24.062508,200.018341,6.460927,24.01219,145.11235,6.460048,170.518753,143.700058,6.435836,-1,-1,-1
-1,-1,-1,170.421921,52.819744,6.468095,24.033558,200.503525,6.445832,24.041958,145.394562,6.453547,170.599304,143.481308,6.430482,-1,-1,-1
-1,-1,-1,170.462585,53.83149,6.463476,23.990685,199.715683,6.428959,24.014847,144.859528,6.466256,170.356232,143.671814,6.431666,-1,-1,-1
-1,-1,-1,170.665192,56.739231,6.454292,24.020891,200.603271,6.441151,24.106005,145.705765,6.453646,170.401108,143.720581,6.442416,-1,-1,-1
-1,-1,-1,169.925385,57.504894,6.44138,24.022284,200.878342,6.463881,24.052279,145.295654,6.462648,170.503571,143.657761,6.437554,-1,-1,-1
-1,-1,-1,170.135376,57.506016,6.433257,24.045462,200.785889,6.494327,24.088228,145.049347,6.435207,170.577011,143.671875,6.448415,-1,-1,-1
-1,-1,-1,170.007935,57.506912,6.435015,24.049646,201.363739,6.475667,24.040785,145.075974,6.457204,170.962479,143.726852,6.427815,-1,-1,-1
-1,-1,-1,170.144714,57.510399,6.427798,24.104744,200.309479,6.455312,24.030941,145.348099,6.454952,170.563019,143.756058,6.432921,-1,-1,-1
-1,-1,-1,169.585617,58.505695,6.427394,24.07432,201.892609,6.468523,24.101398,145.092316,6.448196,170.380905,143.710693,6.442425,-1,-1,-1
-1,-1,-1,169.963913,61.664703,6.448342,24.015263,202.551041,6.445961,24.231798,145.191483,6.448169,170.505402,143.695038,6.430314,-1,-1,-1
-1,-1,-1,170.325027,62.578175,6.437239,23.991837,201.291397,6.456488,23.966883,145.553024,6.448278,170.34964,143.684769,6.431171,-1,-1,-1
-1,-1,-1,169.658768,59.105183,6.450898,24.040499,200.400391,6.450927,23.996773,145.4263,6.444055,170.655777,143.704742,6.426598,-1,-1,-1
-1,-1,-1,170.119858,58.29213,6.448463,24.004854,201.159653,6.472972,24.032196,146.043747,6.464242,170.772217,143.693604,6.424452,-1,-1,-1
-1,-1,-1,170.161926,58.2952,6.449133,23.986437,200.47319,6.46084,24.041283,145.183136,6.467358,170.482681,143.694305,6.43766,-1,-1,-1
-1,-1,-1,169.830872,58.29504,6.462711,24.030056,201.646332,6.448706,24.024645,145.216827,6.447996,170.504547,143.704956,6.432693,-1,-1,-1
-1,-1,-1,170.010025,58.294529,6.44678,24.020964,200.601593,6.424393,24.0296,146.194946,6.480325,170.466492,143.660614,6.439869,-1,-1,-1
-1,-1,-1,170.108017,58.388386,6.44577,23.983232,201.565216,6.435125,24.056744,146.066208,6.462057,170.505264,143.497849,6.460267,-1,-1,-1
-1,-1,-1,170.118607,57.506561,6.46797,24.027178,196.705688,6.465887,24.033558,145.087906,6.463304,170.464935,143.623108,6.444943,-1,-1,-1
-1,-1,-1,169.884781,57.507233,6.476291,23.994637,200.391815,6.487992,24.027033,145.017029,6.451628,170.633667,143.46048,6.456128,-1,-1,-1
-1,-1,-1,169.933014,57.508926,6.486879,24.005013,201.570724,6.449073,24.055241,145.568604,6.451256,170.497238,143.723068,6.44551,-1,-1,-1
-1,-1,-1,170.024994,57.506306,6.455686,24.087572,200.250717,6.481043,24.022608,145.217148,6.470357,170.418411,143.474716,6.453908,-1,-1,-1
-1,-1,-1,170.28093,57.506721,6.416263,24.045176,201.583801,6.461418,24.004366,146.036194,6.440528,170.412613,143.578751,6.447762,-1,-1,-1
-1,-1,-1,170.72052,57.508095,6.440614,24.007313,200.613159,6.45832,23.984398,145.681534,6.448551,170.308594,143.616257,6.419914,-1,-1,-1
-1,-1,-1,169.897903,57.507423,6.419921,24.046061,201.551559,6.438431,23.974524,145.447388,6.464022,170.482559,143.677246,6.484579,-1,-1,-1
-1,-1,-1,170.123199,57.505535,6.438902,24.038198,200.769318,6.446713,24.048246,146.258362,6.439343,170.526886,143.686951,6.42208,-1,-1,-1
-1,-1,-1,169.839417,57.506046,6.447875,24.008039,201.432449,6.447288,23.986393,145.889374,6.444161,170.462128,143.731552,6.440433,-1,-1,-1
-1,-1,-1,172.128082,59.227585,6.473576,24.113014,201.580322,6.451674,24.07827,145.482117,6.458234,170.589737,143.692673,6.430476,-1,-1,-1
-1,-1,-1,170.144409,62.579006,6.44053,24.006077,201.498657,6.455955,23.995985,145.445862,6.460766,170.581116,143.697632,6.421009,-1,-1,-1
-1,-1,-1,169.918396,62.577698,6.438902,24.022001,201.566879,6.446454,23.987728,145.766342,6.425669,170.355515,143.697403,6.441175,-1,-1,-1
-1,-1,-1,169.636597,59.10125,6.476786,23.963676,201.66777,6.463141,24.134918,145.724792,6.43902,170.6353,143.731964,6.45239,-1,-1,-1
-1,-1,-1,169.797897,58.295521,6.47376,24.044754,201.727264,6.430915,24.035789,145.058151,6.440027,170.498795,143.68605,6.454879,-1,-1,-1
-1,-1,-1,170.795975,58.296417,6.446934,24.004057,202.281662,6.453492,24.072184,145.236771,6.443404,171.040268,143.744385,6.428162,-1,-1,-1
-1,-1,-1,170.332993,58.292416,6.440777,24.015137,200.797638,6.475797,23.988071,145.485275,6.435988,170.982605,143.386108,6.447805,-1,-1,-1
-1,-1,-1,170.052704,58.308414,6.472218,24.067932,202.085083,6.452114,24.032778,145.818115,6.432187,170.828064,143.656189,6.470842,-1,-1,-1
-1,-1,-1,170.081253,57.505119,6.465988,24.012905,200.691742,6.442719,23.95801,145.112259,6.449382,170.859238,143.673981,6.448117,-1,-1,-1
-1,-1,-1,170.678406,57.508415,6.485836,23.96212,202.099487,6.461083,24.034014,145.811676,6.502684,171.095795,143.741821,6.454772,-1,-1,-1
-1,-1,-1,170.60434,57.505505,6.48454,24.063271,200.808167,6.474561,24.139347,145.072968,6.448661,171.044846,143.715591,6.464614,-1,-1,-1
-1,-1,-1,170.032455,57.510239,6.448752,24.014334,202.249466,6.447769,24.041716,145.204834,6.435371,170.986664,143.717758,6.467212,-1,-1,-1
-1,-1,-1,170.218033,57.510975,6.427307,24.005667,200.913574,6.456397,23.982512,146.158905,6.451971,170.753403,143.630371,6.437617,-1,-1,-1
-1,-1,-1,169.958359,57.507809,6.451248,24.00839,202.330566,6.435486,23.991522,145.290695,6.435473,170.450623,143.716644,6.472562,-1,-1,-1
-1,-1,-1,170.324921,57.505409,6.4541,24.021532,200.903717,6.466818,24.010355,145.390854,6.4374,170.343857,143.644455,6.432403,-1,-1,-1
-1,-1,-1,170.301056,57.504894,6.453841,24.019827,202.575073,8.311715,24.083513,145.947388,6.468207,170.563873,143.553864,6.432895,-1,-1,-1
-1,-1,-1,170.429886,57.508385,6.483051,24.001799,201.444992,6.459798,23.995638,145.284409,6.447428,170.503647,143.474045,6.427042,-1,-1,-1
-1,-1,-1,170.408096,57.624641,6.439069,23.993097,202.437729,6.44848,24.068169,145.219589,6.438065,170.648392,143.726242,6.479345,-1,-1,-1
-1,-1,-1,170.524368,60.134274,6.461889,23.973013,202.288834,6.451414,24.006241,145.661255,6.437939,170.715912,143.777023,6.432074,-1,-1,-1
-1,-1,-1,170.6763,62.580929,6.467976,24.030779,203.283417,6.455695,24.015465,146.215805,6.445625,171.010208,143.695938,6.465951,-1,-1,-1
-1,-1,-1,170.356125,59.197025,6.451121,24.058714,201.639938,6.436801,24.002747,146.14505,6.464373,170.699936,143.73056,6.452956,-1,-1,-1
-1,-1,-1,170.406113,58.295425,6.466895,24.009115,202.660217,6.483967,24.035542,145.491623,6.473633,170.554428,143.66806,6.459878,-1,-1,-1
-1,-1,-1,170.532776,57.509888,6.459677,24.092785,202.918716,6.466944,23.987886,146.139618,6.471423,170.558563,143.74617,6.430214,-1,-1,-1
-1,-1,-1,170.361877,57.507679,6.464914,24.212372,202.962265,6.453419,24.042377,146.191162,6.446712,170.450912,143.678497,6.444069,-1,-1,-1
-1,-1,-1,170.58934,57.505505,6.444805,23.991957,201.797913,6.472992,23.990582,145.236572,6.43268,170.986588,143.70697,6.461052,-1,-1,-1
-1,-1,-1,170.450851,57.51149,6.470923,24.046564,202.290588,6.443447,23.992064,145.945374,6.431802,174.608749,143.737625,6.45706,-1,-1,-1
-1,-1,-1,170.36264,57.504353,6.449577,24.023523,203.39859,6.445153,24.000235,145.446014,6.472766,170.777969,143.705887,6.442608,-1,-1,-1
-1,-1,-1,170.422882,57.505791,6.478216,23.996187,202.607361,6.452514,24.004526,146.391525,6.424565,171.045959,142.775833,6.448341,-1,-1,-1
-1,-1,-1,170.528702,57.504578,6.462118,24.015297,203.608826,6.440623,23.905352,146.825562,6.469681,171.08461,143.676926,6.446629,-1,-1,-1
-1,-1,-1,170.666626,58.021439,6.492931,24.046482,202.611526,6.440487,24.06757,145.433594,6.424951,170.923904,143.457504,6.453331,-1,-1,-1
-1,-1,-1,170.245453,61.44397,6.461959,24.019747,203.694565,6.478281,23.895424,145.840866,6.44628,171.068192,143.760223,6.466821,-1,-1,-1
-1,-1,-1,170.559692,62.579456,6.458917,24.003559,203.289536,6.431161,23.960909,145.353287,6.461112,170.907333,143.694916,6.468627,-1,-1,-1
-1,-1,-1,170.569351,59.105537,6.470801,24.065506,202.960281,6.461109,23.9245,145.3479,6.42552,170.948166,143.752899,6.451179,-1,-1,-1
-1,-1,-1,170.572052,58.299263,6.49195,24.00532,203.432739,6.468409,23.914349,146.276642,6.423513,171.020172,143.70903,6.4505,-1,-1,-1
-1,-1,-1,170.394547,58.29472,6.475969,24.008226,202.535614,6.462799,23.936115,145.623138,6.451926,171.077667,142.82077,6.461023,-1,-1,-1
-1,-1,-1,170.794037,58.292641,6.47429,23.998507,203.645798,6.432294,24.042231,145.422363,6.442702,170.958923,143.720795,6.44572,-1,-1,-1
-1,-1,-1,170.21254,58.292992,6.463005,24.000935,203.229691,6.462966,23.938391,145.758972,6.448952,170.460464,143.685349,6.427535,-1,-1,-1
-1,-1,-1,170.711746,58.292961,6.476808,24.090376,201.666183,6.453096,23.935337,146.250137,6.44301,170.471573,143.496796,6.432039,-1,-1,-1
-1,-1,-1,170.458755,57.507519,6.480851,24.014408,202.830048,6.429236,23.902182,145.379333,6.444301,170.579987,143.171295,6.441489,-1,-1,-1
-1,-1,-1,170.723816,57.507103,6.464235,23.989441,203.729019,6.457652,24.003107,145.94989,6.434176,170.425278,143.4599,6.416366,-1,-1,-1
-1,-1,-1,170.373001,57.508255,6.453199,24.111032,203.189026,6.450831,24.06175,145.49527,6.425908,170.485794,143.356125,6.440769,-1,-1,-1
-1,-1,-1,170.613129,57.506176,6.457891,24.011744,203.792542,6.464753,23.987869,146.274567,6.496595,170.385971,143.735107,6.438075,-1,-1,-1
-1,-1,-1,170.450607,57.508129,7.424978,23.966145,203.462341,6.422686,23.974964,145.962021,6.452555,170.639862,143.294586,6.448268,-1,-1,-1
-1,-1,-1,173.875854,57.508896,6.460167,24.066261,202.935516,6.480757,24.041264,145.745377,6.470157,170.909393,142.640411,6.453981,-1,-1,-1
-1,-1,-1,169.64566,57.507713,6.454172,24.043997,203.700775,6.44791,24.170422,146.229721,6.468741,170.583633,142.490723,6.434981,-1,-1,-1
-1,-1,-1,169.927826,57.509281,6.439017,24.064814,203.100281,6.466821,24.061106,145.471771,6.453527,170.555862,142.774597,6.422447,-1,-1,-1
-1,-1,-1,170.101089,57.534943,6.441893,24.112288,203.900131,6.422106,23.98221,146.829636,6.443867,170.416718,142.326981,6.438607,-1,-1,-1
-1,-1,-1,170.002396,59.833473,6.47476,24.0172,203.286682,6.450914,23.854988,146.553604,6.435634,170.57695,141.776581,6.455923,-1,-1,-1
-1,-1,-1,170.451767,62.57872,6.459553,24.046165,203.801498,6.473923,23.993244,146.543167,6.448229,170.453049,143.053375,6.46585,-1,-1,-1
-1,-1,-1,170.376373,61.676254,6.495436,24.014425,203.627457,6.459576,23.887239,146.429764,6.415048,170.919891,142.06633,6.483778,-1,-1,-1
-1,-1,-1,170.265121,59.107872,6.492223,24.025387,202.82016,6.430032,23.876228,146.682465,6.446198,170.853333,142.836578,6.459232,-1,-1,-1
-1,-1,-1,170.38446,58.387169,6.450396,23.979971,203.813416,6.44634,24.180355,146.312225,6.481488,170.814606,142.97113,6.461272,-1,-1,-1
-1,-1,-1,170.561218,57.504063,6.486762,24.02314,203.195129,6.428058,24.052347,146.356934,6.461749,171.016495,142.928482,6.441374,-1,-1,-1
-1,-1,-1,170.374298,57.506336,6.474813,24.004959,204.396347,6.449706,24.125109,146.438202,6.451452,171.070343,142.701538,6.438787,-1,-1,-1
-1,-1,-1,170.450806,57.510689,6.456224,24.024258,203.445694,6.432723,24.017002,146.428574,6.461135,170.838287,142.502213,6.462958,-1,-1,-1
-1,-1,-1,170.777466,57.509697,6.46962,23.991709,202.88736,6.472116,24.011894,146.447937,6.457644,170.777481,142.487106,6.44654,-1,-1,-1
-1,-1,-1,170.393845,57.506111,6.475017,23.986382,204.216263,6.445462,23.97197,146.490265,6.459838,171.046799,142.469345,6.432716,-1,-1,-1
-1,-1,-1,170.695374,57.506401,6.455413,24.005074,202.864929,6.458052,24.016541,146.384415,6.437098,172.726334,140.978622,6.441282,-1,-1,-1
-1,-1,-1,170.623901,57.503937,6.472276,24.006041,203.942108,6.454465,24.043051,146.400101,6.439784,170.666382,142.750977,6.427135,-1,-1,-1
-1,-1,-1,170.466049,61.035423,6.465219,24.058226,204.004059,6.44179,23.965137,146.954208,6.424148,171.142899,142.507034,6.47018,-1,-1,-1
-1,-1,-1,170.453339,62.577538,6.443418,23.987566,203.792801,6.442581,23.896561,146.407715,6.454008,170.834747,141.821915,6.489142,-1,-1,-1
-1,-1,-1,170.642944,59.106495,6.464384,24.014605,204.430939,6.467981,23.994612,146.922684,6.426085,170.508499,142.997314,6.439275,-1,-1,-1
-1,-1,-1,170.638763,58.293503,6.468199,24.010437,203.552414,6.451258,23.90416,146.968704,6.430255,170.472076,143.422791,6.446704,-1,-1,-1
-1,-1,-1,170.576111,58.293823,6.450553,24.024755,204.682144,6.473149,23.902597,146.499969,6.440167,170.57019,142.872742,6.425264,-1,-1,-1
-1,-1,-1,170.470917,58.294815,6.456602,24.064293,204.186722,6.429469,23.857071,146.693756,6.437674,170.89006,141.751328,6.454493,-1,-1,-1
-1,-1,-1,170.707016,58.293087,6.438057,24.064875,202.531204,6.474495,23.855124,147.244034,6.419469,170.934097,142.574814,6.461863,-1,-1,-1
-1,-1,-1,170.669037,58.293793,6.481847,24.015135,204.408539,6.473767,23.923199,146.958237,6.4152,170.753098,143.088577,6.452975,-1,-1,-1
-1,-1,-1,170.222214,58.295486,6.456395,24.040087,202.980453,6.511807,23.867304,146.475769,6.432505,171.018005,143.106339,6.484447,-1,-1,-1
-1,-1,-1,170.277695,57.507359,6.454819,24.00692,204.566086,6.457059,24.07452,146.590149,6.459527,170.452393,142.17926,6.446872,-1,-1,-1
-1,-1,-1,170.529495,57.504993,6.485449,23.991196,204.15744,6.428048,24.024933,146.541122,6.442854,170.457062,142.581726,6.417839,-1,-1,-1
-1,-1,-1,170.781967,57.508896,6.51131,23.995226,203.83783,6.476935,23.997877,147.158432,6.44803,170.574524,143.062393,6.427097,-1,-1,-1
-1,-1,-1,170.289597,57.507809,6.466414,24.043884,204.394745,6.45201,24.001598,147.114395,6.454912,170.423782,142.084641,6.49407,-1,-1,-1
-1,-1,-1,170.771042,58.394112,6.494684,23.984873,203.308548,6.442568,23.995993,146.366364,6.439539,170.974777,142.72966,6.456412,-1,-1,-1
-1,-1,-1,170.065323,56.741184,6.468112,24.04595,204.833954,6.451202,24.006599,146.366913,6.441916,170.719925,142.436417,6.43008,-1,-1,-1
-1,-1,-1,170.681381,56.741631,6.472951,24.00495,204.178589,6.454534,23.947029,146.626404,6.43941,170.740051,143.250275,6.467812,-1,-1,-1
