MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Rect Tiling 32*64 Loading,MMA CUDA Shared Half Rect Tiling 32*64 Computing,MMA CUDA Shared Half Rect Tiling 32*64 Outputing,MMA CUDA Shared Half Rect Tiling 32*96 Loading,MMA CUDA Shared Half Rect Tiling 32*96 Computing,MMA CUDA Shared Half Rect Tiling 32*96 Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Cublas Loading,MMA Cublas Computing,MMA Cublas Outputing,
0.000371,0.018420,0.000140,0.015495,0.010240,0.006431,0.016295,0.007552,0.006048,0.018324,0.001888,0.006151,0.017763,0.001888,0.005885,0.029327,0.008544,0.013972,0.042804,0.010304,0.013193,0.018830,0.002048,0.005948,0.013418,0.001888,0.005832,
0.000373,0.018329,0.000135,0.015568,0.008864,0.006386,0.015738,0.008192,0.006058,0.018838,0.001920,0.006053,0.018069,0.002048,0.005864,0.031975,0.006144,0.005905,0.044783,0.010464,0.014185,0.018772,0.002048,0.005839,0.013383,0.002016,0.005796,
0.000395,0.018334,0.000136,0.015757,0.009440,0.005966,0.015759,0.007520,0.006504,0.018248,0.002048,0.005946,0.018557,0.002048,0.005891,0.016109,0.005568,0.005911,0.043590,0.010240,0.013534,0.018154,0.001888,0.005896,0.013007,0.002048,0.006177,
0.000372,0.023514,0.000181,0.015545,0.009504,0.005890,0.015826,0.006944,0.006309,0.018133,0.002048,0.005925,0.018182,0.002048,0.006282,0.015455,0.005600,0.006404,0.044689,0.011584,0.012904,0.018289,0.002080,0.006252,0.013145,0.002048,0.005783,
0.000376,0.018179,0.000136,0.016206,0.010240,0.005930,0.015866,0.007936,0.006114,0.018605,0.001920,0.006149,0.018418,0.001984,0.005998,0.015704,0.006144,0.005951,0.044266,0.011200,0.013761,0.018459,0.001888,0.005816,0.013334,0.002464,0.006238,
0.000378,0.018128,0.000126,0.015443,0.008992,0.005916,0.016626,0.007936,0.006000,0.018537,0.001920,0.005986,0.018873,0.002048,0.006072,0.016628,0.005888,0.005963,0.044586,0.011616,0.013256,0.018185,0.001888,0.006097,0.013173,0.002048,0.005802,
0.000371,0.018296,0.000133,0.015425,0.010240,0.005939,0.016282,0.007872,0.006338,0.018895,0.002240,0.006005,0.018183,0.001888,0.005903,0.015228,0.006048,0.006002,0.044395,0.010432,0.013250,0.019003,0.001920,0.005784,0.013362,0.003200,0.006270,
0.000371,0.018139,0.000134,0.015446,0.010240,0.005940,0.015929,0.006752,0.005975,0.018601,0.002016,0.006073,0.018287,0.002048,0.005850,0.015768,0.005120,0.005911,0.045620,0.010688,0.013365,0.017911,0.002048,0.005768,0.028244,0.003104,0.005808,
0.000383,0.018257,0.000132,0.015987,0.009056,0.006203,0.016077,0.007840,0.006051,0.018359,0.002016,0.006250,0.018308,0.001984,0.005872,0.016391,0.005600,0.006098,0.045526,0.010784,0.013627,0.017577,0.002048,0.005999,0.013411,0.002080,0.006228,
0.000344,0.018240,0.000166,0.015763,0.009696,0.005903,0.015794,0.007136,0.006059,0.018390,0.001984,0.006092,0.018544,0.001952,0.005831,0.015839,0.006144,0.005959,0.045520,0.010688,0.013653,0.018783,0.002048,0.005820,0.013638,0.002272,0.005819,
0.000380,0.018085,0.000137,0.015601,0.010240,0.006297,0.015807,0.007520,0.006050,0.018481,0.001920,0.006053,0.018524,0.002048,0.006236,0.015532,0.006144,0.006394,0.045503,0.010944,0.013942,0.018148,0.001888,0.005775,0.013872,0.002048,0.006299,
0.000370,0.018333,0.000160,0.028315,0.008640,0.005973,0.016001,0.008192,0.006045,0.018777,0.001920,0.006211,0.018453,0.002048,0.005774,0.015545,0.004672,0.005897,0.044735,0.010432,0.013665,0.018250,0.002144,0.006280,0.013739,0.001920,0.005790,
0.000377,0.018225,0.000132,0.015652,0.009856,0.005904,0.017110,0.008192,0.006121,0.018165,0.001888,0.006020,0.018036,0.002048,0.005975,0.015600,0.006144,0.005901,0.044007,0.010912,0.013631,0.018424,0.001920,0.006268,0.013801,0.001888,0.006025,
0.000375,0.018293,0.000145,0.015332,0.009664,0.005934,0.015995,0.007552,0.006026,0.018383,0.001024,0.005972,0.018725,0.002048,0.005861,0.015741,0.004672,0.005937,0.043560,0.010592,0.013759,0.018657,0.001920,0.006086,0.013428,0.002048,0.005802,
0.000376,0.018201,0.000141,0.017938,0.009952,0.005981,0.015862,0.008160,0.006037,0.018494,0.000992,0.006012,0.017912,0.002144,0.005822,0.015256,0.004608,0.005942,0.045880,0.010400,0.013036,0.018119,0.002048,0.005818,0.013996,0.001888,0.005780,
0.000367,0.018115,0.000141,0.015120,0.009632,0.006378,0.015870,0.007872,0.006310,0.018730,0.002048,0.006107,0.018066,0.002048,0.005867,0.015904,0.005728,0.006180,0.044557,0.010240,0.013146,0.018506,0.001920,0.005893,0.013832,0.002048,0.006244,
0.000372,0.018130,0.000146,0.015722,0.015456,0.006037,0.015741,0.006880,0.014991,0.018366,0.001920,0.006173,0.018011,0.001920,0.005904,0.015818,0.004992,0.006081,0.043673,0.010752,0.013333,0.017886,0.002048,0.005974,0.013438,0.002048,0.005846,
0.000375,0.018242,0.000148,0.031906,0.012288,0.012823,0.015817,0.008192,0.006012,0.018725,0.001888,0.006065,0.018526,0.001920,0.005864,0.015513,0.005568,0.006374,0.043434,0.010720,0.013178,0.018707,0.002048,0.005885,0.014115,0.001920,0.005823,
0.000378,0.018301,0.000138,0.030550,0.012288,0.012743,0.015385,0.007008,0.005928,0.018383,0.002048,0.006145,0.018933,0.002048,0.006371,0.015728,0.006144,0.005944,0.045417,0.012032,0.013750,0.018104,0.001920,0.005869,0.014065,0.002048,0.005864,
0.000381,0.018207,0.000136,0.031108,0.012544,0.012910,0.015769,0.006720,0.005911,0.018791,0.002048,0.006014,0.018834,0.000928,0.006012,0.015565,0.006144,0.005963,0.043846,0.010560,0.013154,0.018169,0.003456,0.006131,0.013621,0.001920,0.005843,
0.000380,0.018074,0.000135,0.029530,0.012288,0.012658,0.015454,0.007488,0.006041,0.018805,0.002048,0.006306,0.018888,0.001888,0.006003,0.015553,0.004672,0.005867,0.042906,0.010240,0.013856,0.018413,0.000960,0.005860,0.013600,0.002016,0.005935,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Rect Tiling 32*64 Loading,MMA CUDA Shared Half Rect Tiling 32*64 Computing,MMA CUDA Shared Half Rect Tiling 32*64 Outputing,MMA CUDA Shared Half Rect Tiling 32*96 Loading,MMA CUDA Shared Half Rect Tiling 32*96 Computing,MMA CUDA Shared Half Rect Tiling 32*96 Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Cublas Loading,MMA Cublas Computing,MMA Cublas Outputing,
0.010752,0.166601,0.000851,0.193893,0.020448,0.011047,0.433791,0.223264,0.024227,0.293139,0.009504,0.025304,0.297547,0.008480,0.024915,0.242965,0.036608,0.025904,0.295798,0.037024,0.026039,0.295888,0.010016,0.025072,0.279039,0.006144,0.025459,
0.005431,0.088037,0.000684,0.020348,0.010240,0.007051,0.388139,0.014688,0.014270,0.093524,0.006144,0.015599,0.092119,0.004096,0.014214,0.059805,0.012288,0.015450,0.094226,0.014336,0.016037,0.094667,0.004512,0.015829,0.081978,0.004064,0.014304,
0.005202,0.088453,0.000685,0.018574,0.009536,0.007084,0.049067,0.011872,0.013577,0.072702,0.004064,0.013923,0.072175,0.003488,0.013690,0.048785,0.010528,0.013525,0.073493,0.012288,0.014122,0.073379,0.003392,0.013139,0.063612,0.002656,0.012895,
0.004116,0.089167,0.000659,0.018585,0.008832,0.007184,0.047320,0.011968,0.013764,0.066413,0.003456,0.013910,0.064440,0.004064,0.013029,0.047370,0.010240,0.048161,0.066226,0.012160,0.013802,0.067629,0.002528,0.013259,0.056823,0.003008,0.013844,
0.004009,0.088065,0.000782,0.018821,0.009088,0.007079,0.289418,0.014336,0.014761,0.062840,0.003328,0.014013,0.065551,0.004096,0.012798,0.051028,0.012544,0.014210,0.064467,0.036352,0.016292,0.063495,0.003040,0.013165,0.053334,0.002432,0.013242,
0.003908,0.088010,0.000664,0.019169,0.009024,0.007039,0.049088,0.234208,0.013883,0.061923,0.003520,0.013535,0.062523,0.004096,0.013258,0.047330,0.009728,0.013528,0.064829,0.012864,0.013785,0.063863,0.003424,0.013177,0.053532,0.003040,0.013248,
0.003888,0.087199,0.000758,0.024936,0.009984,0.006567,0.269362,0.011616,0.013662,0.062476,0.003008,0.013785,0.063952,0.003776,0.012926,0.046842,0.010240,0.013564,0.061938,0.012064,0.014219,0.062354,0.003872,0.013065,0.050953,0.002816,0.012852,
0.003911,0.087798,0.000649,0.018971,0.008320,0.007104,0.046421,0.011104,0.014325,0.062203,0.003680,0.049577,0.061776,0.003616,0.013009,0.047662,0.009856,0.013826,0.063060,0.012224,0.013750,0.063438,0.003712,0.013492,0.051079,0.002144,0.012635,
0.003859,0.088005,0.000635,0.018571,0.010240,0.006897,0.046612,0.010464,0.013168,0.064540,0.003808,0.014251,0.061904,0.004096,0.013367,0.046765,0.008512,0.013535,0.062673,0.011200,0.014106,0.062771,0.003136,0.013088,0.051285,0.002752,0.012540,
0.003827,0.087315,0.000829,0.018039,0.009440,0.006511,0.046021,0.010528,0.013739,0.062008,0.003776,0.013564,0.063231,0.003136,0.012841,0.046731,0.008544,0.014292,0.062674,0.011904,0.013858,0.062134,0.002848,0.012979,0.051362,0.002112,0.013622,
0.003798,0.087129,0.000692,0.018543,0.010080,0.006686,0.046572,0.011776,0.013226,0.062541,0.003456,0.013678,0.062989,0.003904,0.012744,0.047556,0.008320,0.013408,0.061828,0.012288,0.013979,0.062146,0.002592,0.012890,0.051485,0.002176,0.012605,
0.003753,0.087834,0.000644,0.048760,0.013120,0.013200,0.045556,0.010240,0.013668,0.061815,0.003104,0.013545,0.062657,0.002304,0.012862,0.046861,0.010016,0.013343,0.062583,0.012288,0.014281,0.061824,0.002880,0.012884,0.049946,0.003072,0.013246,
0.003816,0.087550,0.000648,0.048380,0.012384,0.013060,0.047896,0.010496,0.013079,0.063121,0.004864,0.033378,0.063589,0.002432,0.013302,0.046919,0.010080,0.013270,0.062271,0.010912,0.013719,0.061979,0.003744,0.013396,0.050959,0.002048,0.013031,
0.003772,0.087903,0.000590,0.046304,0.012416,0.034996,0.046392,0.011936,0.013285,0.078742,0.003680,0.014649,0.063351,0.002976,0.012729,0.047395,0.008192,0.013305,0.062910,0.012288,0.013820,0.061640,0.003616,0.013011,0.050752,0.002400,0.012642,
0.003732,0.087617,0.000655,0.048490,0.013728,0.013871,0.046938,0.010688,0.013062,0.066787,0.004000,0.013923,0.062809,0.002848,0.013079,0.047622,0.008736,0.013232,0.063018,0.012288,0.014468,0.061504,0.004128,0.013175,0.050260,0.002720,0.012928,
0.003753,0.091866,0.000190,0.046125,0.012960,0.013901,0.045978,0.011968,0.014056,0.062938,0.003936,0.014444,0.063474,0.002656,0.012675,0.047048,0.009536,0.014306,0.062453,0.012288,0.014293,0.062143,0.002912,0.013089,0.050822,0.003680,0.012466,
0.000810,0.018577,0.000189,0.046380,0.012640,0.013174,0.045594,0.010304,0.013075,0.062829,0.004064,0.013250,0.062915,0.003936,0.012833,0.047687,0.008192,0.014077,0.061743,0.012256,0.013734,0.062828,0.003232,0.012937,0.050734,0.003328,0.012432,
0.000826,0.018451,0.000152,0.046370,0.012704,0.013158,0.046457,0.010720,0.013827,0.062345,0.003520,0.013658,0.062728,0.002368,0.012803,0.047859,0.008544,0.013541,0.062005,0.011392,0.014286,0.061721,0.003488,0.012927,0.051568,0.003072,0.012851,
0.000806,0.018368,0.000173,0.046046,0.016352,0.014226,0.046269,0.010432,0.013266,0.063962,0.003648,0.013701,0.063254,0.003520,0.013073,0.047622,0.008256,0.013315,0.062538,0.011616,0.013806,0.061646,0.002496,0.012968,0.050272,0.002944,0.012332,
0.000844,0.018106,0.000184,0.056991,0.014304,0.013263,0.046371,0.010240,0.013523,0.063147,0.003776,0.013452,0.062552,0.003488,0.013344,0.048958,0.008192,0.013217,0.062625,0.010880,0.020766,0.098172,0.003680,0.013380,0.049765,0.002848,0.012849,
0.000814,0.018438,0.000176,0.046142,0.018304,0.022195,0.046825,0.010976,0.013120,0.061515,0.003648,0.013702,0.062150,0.003616,0.012781,0.046853,0.009440,0.013546,0.019281,0.006560,0.006024,0.061869,0.003040,0.013225,0.050151,0.003360,0.012404,
0.000817,0.018216,0.000164,0.046994,0.013760,0.013492,0.046426,0.012160,0.013154,0.062489,0.002720,0.013476,0.062601,0.002912,0.012704,0.046878,0.009888,0.013064,0.019720,0.007648,0.006084,0.061299,0.004096,0.013381,0.049553,0.002272,0.012920,
0.000819,0.018306,0.000186,0.046476,0.013984,0.013349,0.046898,0.011008,0.013378,0.062960,0.004096,0.013293,0.061349,0.003520,0.012611,0.047001,0.009888,0.013557,0.019152,0.006560,0.006070,0.061145,0.003648,0.013182,0.051517,0.002528,0.012431,
0.000824,0.018297,0.000181,0.046586,0.012352,0.013394,0.046627,0.011712,0.013158,0.062195,0.004096,0.014561,0.062404,0.002432,0.012958,0.046500,0.010176,0.013375,0.019130,0.006560,0.006048,0.061668,0.003456,0.014061,0.049746,0.004032,0.012807,
0.000820,0.018355,0.000159,0.046821,0.012640,0.013764,0.046219,0.011328,0.013204,0.063266,0.003776,0.013475,0.062844,0.002400,0.012941,0.046812,0.010240,0.013840,0.019285,0.007136,0.006000,0.062174,0.004032,0.013130,0.049963,0.002496,0.012511,
0.000821,0.018400,0.000155,0.047270,0.012864,0.013319,0.046059,0.010272,0.013758,0.064068,0.004096,0.013274,0.062689,0.004096,0.012772,0.047508,0.009792,0.013483,0.019440,0.006912,0.006084,0.061061,0.002432,0.013342,0.050423,0.003200,0.012945,
0.000818,0.018413,0.000168,0.047363,0.012544,0.013526,0.046356,0.012224,0.013540,0.061524,0.004096,0.013756,0.061670,0.003552,0.012969,0.049793,0.008800,0.013116,0.019874,0.006912,0.005932,0.061109,0.004096,0.013150,0.049747,0.002784,0.012483,
0.000807,0.018365,0.000198,0.046486,0.013760,0.013056,0.045819,0.012224,0.013765,0.062500,0.003360,0.013250,0.062345,0.002752,0.012870,0.047348,0.010016,0.013222,0.019319,0.007136,0.006211,0.060793,0.002656,0.012906,0.050808,0.002240,0.012789,
0.000795,0.018474,0.000179,0.046841,0.012672,0.013139,0.046325,0.010848,0.012926,0.061997,0.003488,0.013498,0.062946,0.003392,0.013053,0.046486,0.008224,0.013807,0.019489,0.006944,0.005990,0.061021,0.002336,0.012979,0.050157,0.003744,0.012514,
0.000812,0.018476,0.000177,0.046787,0.013088,0.013026,0.046815,0.010784,0.013300,0.061854,0.003520,0.013126,0.062287,0.002528,0.012917,0.046566,0.009376,0.013309,0.019433,0.006944,0.006091,0.062220,0.002848,0.013387,0.050964,0.002048,0.013143,
0.000818,0.018465,0.000192,0.046599,0.039712,0.091078,0.046576,0.011296,0.013244,0.062237,0.003648,0.013853,0.061790,0.003808,0.012962,0.046418,0.008192,0.013403,0.019523,0.007168,0.005982,0.061302,0.004128,0.012930,0.050217,0.002112,0.012473,
0.000814,0.018280,0.000194,0.079630,0.028672,0.016500,0.046431,0.011616,0.013114,0.075819,0.002912,0.014835,0.062314,0.003264,0.012792,0.047024,0.009728,0.013708,0.019444,0.007136,0.005971,0.060885,0.003968,0.013494,0.050715,0.002048,0.012457,
0.000810,0.018241,0.000174,0.050560,0.016032,0.013560,0.045774,0.010464,0.013098,0.061518,0.004064,0.014646,0.063206,0.002432,0.012989,0.047156,0.010240,0.013237,0.019838,0.008192,0.005940,0.063319,0.003616,0.013404,0.050288,0.003840,0.012437,
0.000807,0.018322,0.000161,0.048547,0.014336,0.013952,0.046228,0.010496,0.013143,0.060819,0.003904,0.014184,0.062580,0.003968,0.013477,0.047760,0.008384,0.013218,0.019520,0.008192,0.006104,0.062230,0.003456,0.013295,0.049916,0.003808,0.013341,
0.000822,0.018406,0.000205,0.047286,0.013536,0.013241,0.046502,0.010560,0.013738,0.062382,0.002592,0.013581,0.086673,0.002656,0.014006,0.047761,0.008768,0.013412,0.019028,0.007584,0.005975,0.060883,0.004096,0.013053,0.085476,0.002624,0.013019,
0.000837,0.018331,0.000142,0.046822,0.012896,0.013213,0.046346,0.011808,0.013564,0.061353,0.003488,0.014096,0.063234,0.003360,0.013333,0.046424,0.010048,0.013407,0.018843,0.007712,0.006384,0.068197,0.004032,0.013071,0.050504,0.002176,0.013113,
0.000815,0.018378,0.000161,0.047743,0.013056,0.013562,0.054982,0.007712,0.006536,0.060811,0.002848,0.013600,0.062060,0.004000,0.013140,0.046723,0.009984,0.013125,0.019013,0.006752,0.005960,0.019201,0.002048,0.005878,0.050428,0.002656,0.012603,
0.000819,0.018416,0.000153,0.046270,0.013600,0.012970,0.016546,0.007712,0.006350,0.060945,0.002624,0.013782,0.062396,0.004032,0.013438,0.046767,0.009408,0.013242,0.019244,0.008192,0.006015,0.019163,0.002048,0.005908,0.050469,0.003264,0.012386,
0.000811,0.018322,0.000195,0.046469,0.013632,0.013179,0.017184,0.007808,0.005996,0.061547,0.003360,0.014292,0.061351,0.003648,0.012801,0.046707,0.009696,0.013290,0.018954,0.007648,0.006015,0.019143,0.002048,0.005844,0.051161,0.002816,0.013019,
0.000808,0.018249,0.000184,0.047969,0.013536,0.013154,0.017166,0.007936,0.006033,0.062460,0.003648,0.014023,0.062402,0.004032,0.012753,0.047367,0.008448,0.013955,0.019564,0.007968,0.005967,0.018822,0.002048,0.006001,0.050053,0.003392,0.012484,
0.000812,0.018503,0.000192,0.049468,0.013152,0.013216,0.017922,0.006976,0.005934,0.061690,0.003136,0.014114,0.062278,0.003392,0.012975,0.047147,0.009184,0.013375,0.019113,0.007520,0.005979,0.018970,0.002048,0.006151,0.050625,0.002624,0.012638,
0.000808,0.018383,0.000205,0.048042,0.013632,0.013346,0.017277,0.008192,0.005968,0.061031,0.003968,0.014279,0.062261,0.004032,0.013006,0.046851,0.008544,0.013574,0.019819,0.010240,0.006080,0.019392,0.002048,0.005911,0.050158,0.003232,0.013173,
0.000816,0.018360,0.000189,0.046249,0.013920,0.013614,0.017148,0.007968,0.005871,0.062065,0.004096,0.014041,0.061152,0.002720,0.012979,0.047533,0.008672,0.029365,0.019503,0.007712,0.006018,0.020047,0.001920,0.005812,0.050526,0.002304,0.012644,
0.000836,0.018438,0.000301,0.049216,0.013696,0.013003,0.016727,0.007488,0.006046,0.061392,0.003392,0.013211,0.063265,0.000928,0.006256,0.139884,0.020480,0.018397,0.019609,0.007840,0.006237,0.018644,0.001920,0.005838,0.050268,0.003168,0.013113,
0.000810,0.018345,0.000194,0.047143,0.013312,0.013149,0.016678,0.007808,0.006292,0.061783,0.003040,0.014001,0.019338,0.001920,0.005933,0.048286,0.010240,0.013713,0.019593,0.008192,0.006315,0.018505,0.002048,0.005853,0.050168,0.002656,0.013269,
0.000819,0.018414,0.000220,0.046146,0.014336,0.013091,0.016932,0.007488,0.005971,0.060895,0.002688,0.013605,0.019966,0.002048,0.005929,0.046856,0.009760,0.013427,0.019569,0.006560,0.006053,0.018997,0.002048,0.005907,0.050992,0.002144,0.013104,
0.000809,0.018601,0.000187,0.046046,0.013856,0.012992,0.016345,0.008192,0.005894,0.061625,0.004096,0.013978,0.019600,0.002048,0.006065,0.046572,0.010240,0.013348,0.019526,0.007488,0.006543,0.019713,0.001888,0.006094,0.050242,0.003200,0.013091,
0.000816,0.018324,0.000167,0.046654,0.013408,0.013810,0.016507,0.006528,0.006134,0.061710,0.004032,0.014349,0.019789,0.001920,0.005905,0.046814,0.009728,0.013464,0.019741,0.007712,0.006000,0.019793,0.001888,0.006079,0.050254,0.002752,0.013431,
0.000825,0.018227,0.000199,0.046159,0.013760,0.013340,0.016961,0.007008,0.005915,0.061782,0.002976,0.013673,0.019220,0.001888,0.005932,0.047528,0.009312,0.013138,0.019595,0.007168,0.006020,0.019245,0.001920,0.005903,0.050785,0.002560,0.013155,
0.000815,0.025439,0.000186,0.046404,0.013568,0.013753,0.016651,0.007488,0.005911,0.062187,0.004032,0.013896,0.019029,0.001888,0.005894,0.047622,0.008384,0.013575,0.019638,0.008192,0.006152,0.019135,0.001888,0.005866,0.050402,0.003808,0.012639,
0.000923,0.018446,0.000197,0.046558,0.013728,0.013095,0.017352,0.007520,0.005916,0.062418,0.002816,0.014075,0.019827,0.001888,0.006040,0.046627,0.009504,0.013382,0.019691,0.006720,0.006634,0.020349,0.002048,0.005914,0.051614,0.004096,0.012762,
0.000829,0.018395,0.000163,0.047098,0.013984,0.013024,0.016682,0.006656,0.006478,0.062559,0.003648,0.013806,0.019887,0.002048,0.006109,0.016527,0.005888,0.006504,0.019295,0.007520,0.006307,0.019721,0.002048,0.005965,0.049815,0.002048,0.013527,
0.000837,0.018327,0.000189,0.046114,0.013312,0.013042,0.016894,0.006752,0.005940,0.063090,0.002304,0.013367,0.019168,0.002048,0.005981,0.016575,0.005600,0.006034,0.019847,0.008160,0.006056,0.019149,0.002048,0.005869,0.050467,0.002400,0.012507,
0.000814,0.018353,0.000160,0.046366,0.012352,0.013252,0.016217,0.007552,0.006285,0.061527,0.003808,0.014000,0.019372,0.002048,0.005897,0.016550,0.006080,0.006266,0.019484,0.008192,0.006329,0.018879,0.002048,0.005850,0.051375,0.002880,0.012623,
0.000819,0.018366,0.000194,0.045985,0.012672,0.013205,0.016551,0.007136,0.005892,0.061723,0.003616,0.013739,0.019599,0.002048,0.006102,0.016937,0.004736,0.006031,0.019832,0.006880,0.006101,0.018793,0.002048,0.005798,0.050987,0.003232,0.012643,
0.000819,0.018308,0.000171,0.046349,0.014016,0.013325,0.016564,0.007520,0.005915,0.061721,0.003488,0.014420,0.019893,0.001888,0.005960,0.017670,0.005984,0.006287,0.019870,0.006560,0.006629,0.019413,0.002048,0.006077,0.049763,0.003136,0.012587,
0.000818,0.018264,0.000168,0.046546,0.012192,0.013131,0.016658,0.008192,0.005904,0.061880,0.003264,0.013462,0.019271,0.001888,0.005907,0.016942,0.005984,0.006324,0.019536,0.007552,0.006135,0.018837,0.001920,0.005843,0.049670,0.003072,0.012538,
0.000820,0.018325,0.000174,0.046173,0.013792,0.013450,0.017186,0.008192,0.005939,0.062787,0.003808,0.013770,0.019125,0.001888,0.005908,0.016909,0.006048,0.006269,0.020169,0.007072,0.006634,0.018772,0.001920,0.005835,0.050544,0.003872,0.012625,
0.000808,0.018310,0.000189,0.046610,0.014080,0.013439,0.016634,0.007776,0.006295,0.061457,0.003616,0.013461,0.019329,0.001920,0.005894,0.016772,0.005536,0.006022,0.019660,0.008064,0.006326,0.019351,0.002464,0.006197,0.050015,0.002816,0.012995,
0.000830,0.018279,0.000176,0.045833,0.012288,0.013125,0.016831,0.006752,0.006071,0.061535,0.002688,0.014041,0.019227,0.002176,0.006262,0.017546,0.005664,0.006055,0.019664,0.006976,0.006238,0.020043,0.002048,0.005888,0.014354,0.002016,0.005958,
0.000803,0.018148,0.000179,0.045585,0.014144,0.013128,0.016490,0.007904,0.005963,0.061119,0.004096,0.013697,0.019280,0.001888,0.005835,0.017553,0.005696,0.005983,0.019766,0.007520,0.006093,0.019143,0.002048,0.005836,0.014249,0.002048,0.005820,
0.000844,0.018303,0.000189,0.046361,0.013568,0.013372,0.016191,0.008192,0.006237,0.062209,0.004096,0.014686,0.019221,0.001888,0.005889,0.016689,0.005600,0.005983,0.019507,0.006560,0.006117,0.019884,0.001920,0.006106,0.014350,0.001920,0.005829,
0.000822,0.018271,0.000161,0.046003,0.012288,0.013163,0.016512,0.007680,0.005903,0.061816,0.002560,0.013482,0.019386,0.001920,0.005961,0.016630,0.005600,0.006007,0.030121,0.007776,0.006023,0.019807,0.001920,0.005925,0.014185,0.001920,0.005811,
0.000842,0.018100,0.000195,0.045687,0.013760,0.013135,0.016457,0.008192,0.005960,0.061723,0.003616,0.014084,0.019168,0.000960,0.005958,0.016447,0.005600,0.006094,0.018894,0.007712,0.006307,0.019116,0.001920,0.006008,0.014560,0.002048,0.005807,
0.000825,0.018148,0.000152,0.046095,0.012704,0.013180,0.016591,0.008096,0.006145,0.061281,0.004064,0.014175,0.019114,0.001888,0.005876,0.016883,0.005568,0.006041,0.019312,0.007520,0.006082,0.018990,0.001920,0.005890,0.014453,0.000960,0.005778,
0.000816,0.018298,0.000182,0.046521,0.014176,0.013149,0.017009,0.006976,0.005962,0.061418,0.003520,0.013645,0.019658,0.001920,0.006041,0.016552,0.006144,0.006112,0.018798,0.008192,0.006039,0.024665,0.003200,0.006281,0.014300,0.001888,0.005777,
0.000816,0.018075,0.000156,0.045764,0.013088,0.014243,0.016709,0.007680,0.005998,0.061742,0.004000,0.024813,0.019861,0.002048,0.011597,0.016835,0.006016,0.006034,0.019074,0.008032,0.005955,0.019207,0.001888,0.005937,0.014447,0.001920,0.005828,
0.000812,0.018286,0.000198,0.048083,0.013760,0.013164,0.016552,0.006880,0.006540,0.062601,0.003904,0.013618,0.019393,0.002048,0.006094,0.016816,0.005568,0.005931,0.019254,0.007552,0.006164,0.019993,0.002048,0.005944,0.014393,0.002048,0.005999,
0.000817,0.018251,0.000162,0.046841,0.013856,0.013158,0.017068,0.006784,0.005984,0.061821,0.003968,0.013324,0.019203,0.002048,0.005954,0.016918,0.004960,0.006485,0.019611,0.007872,0.006662,0.019301,0.002048,0.006135,0.014477,0.001920,0.005786,
0.000800,0.018314,0.000148,0.046833,0.012992,0.013111,0.016513,0.007648,0.006030,0.061593,0.002784,0.013660,0.019775,0.002048,0.005990,0.017204,0.004704,0.006429,0.019516,0.006976,0.006118,0.019616,0.002048,0.006000,0.014282,0.001888,0.005861,
0.000811,0.018193,0.000158,0.047213,0.012768,0.013212,0.016631,0.007008,0.005949,0.061710,0.004096,0.013727,0.019806,0.002176,0.006254,0.017129,0.004640,0.006498,0.018982,0.008192,0.006187,0.019474,0.002048,0.006185,0.014272,0.002048,0.005786,
0.000810,0.018248,0.000174,0.046657,0.012864,0.013737,0.016653,0.007776,0.006011,0.060724,0.004096,0.013602,0.019322,0.002048,0.006004,0.017085,0.005568,0.006349,0.019739,0.008192,0.006028,0.019972,0.001888,0.006109,0.024343,0.002048,0.006001,
0.000809,0.018111,0.000192,0.046872,0.012288,0.013174,0.017383,0.007584,0.006423,0.061556,0.003360,0.013739,0.019830,0.001920,0.005973,0.016441,0.004832,0.005966,0.019345,0.008032,0.006510,0.019010,0.001920,0.005949,0.014344,0.002048,0.005915,
0.000836,0.018253,0.000197,0.046748,0.012320,0.013284,0.016872,0.007520,0.005976,0.061395,0.002976,0.013987,0.019562,0.001920,0.006062,0.016370,0.005696,0.006576,0.019692,0.007648,0.006354,0.019684,0.002048,0.006115,0.014446,0.001888,0.005868,
