Performing comparisons between CPU Cuda and Tensor implementation,

Matrixes size,32,32,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,0.004119,3.063215,0.000520,
MMA CUDA,46.865418,0.014236,0.017622,True,0,0,
MMA CUDA Shared,0.084268,0.004617,0.010595,False,0.475671,0.080881,
MMA Tensor,0.086685,0.000712,0.009522,False,1.000000,0.000000,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,1.695556,0.009479,3.373777,1.583697,0.006408,2.676918,9.975509,0.007817,1.142471,
-1.000000,-1.000000,-1.000000,1.654342,0.004944,3.388418,1.585474,0.005877,2.657333,10.066063,0.006661,1.121920,
-1.000000,-1.000000,-1.000000,1.674469,0.006504,3.380181,1.577598,0.008520,2.659484,9.968286,0.008831,1.136719,
-1.000000,-1.000000,-1.000000,1.622675,0.006449,3.399615,1.578199,0.008700,2.646533,10.051621,0.020450,1.115843,
-1.000000,-1.000000,-1.000000,1.598341,0.008268,3.389750,1.585366,0.004610,2.660201,10.093502,0.005497,1.142672,
-1.000000,-1.000000,-1.000000,1.593690,0.004232,3.398623,1.592856,0.006262,2.656907,9.904197,0.006080,1.116149,

Matrixes size,2048,2048,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,20.276375,443.183250,12.392222,
MMA CUDA,9.079155,0.013955,28.290944,False,0.000000,0.000000,
MMA CUDA Shared,7.475045,0.015871,23.084766,False,0.499652,0.009693,
MMA Tensor,41.219104,0.013068,10.292044,False,0.021980,0.016795,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,6.753197,0.018486,24.476000,6.486216,0.009848,20.314360,39.480453,0.010964,6.263216,
-1.000000,-1.000000,-1.000000,6.201709,0.007567,24.591297,6.081074,0.006564,19.244555,39.241940,0.006924,6.243906,
-1.000000,-1.000000,-1.000000,6.149839,0.006850,26.737452,6.109706,0.007543,18.900524,39.606411,0.008807,7.056604,
-1.000000,-1.000000,-1.000000,6.311834,0.007845,25.587078,6.115196,0.006529,20.038780,39.503601,0.006322,6.245393,
-1.000000,-1.000000,-1.000000,6.120334,0.006621,25.850216,6.076750,0.010032,18.869106,39.023449,0.005748,6.239597,
-1.000000,-1.000000,-1.000000,6.104677,0.006353,26.175879,6.114362,0.005793,18.865309,39.538944,0.007754,6.238410,
-1.000000,-1.000000,-1.000000,6.204544,0.009052,26.326494,6.101658,0.008093,18.868389,39.332890,0.009596,6.236641,
-1.000000,-1.000000,-1.000000,6.191035,0.005951,26.492479,6.119133,0.006343,20.035025,39.153770,0.008912,6.246088,
-1.000000,-1.000000,-1.000000,6.394298,0.010056,25.618534,6.078850,0.008521,18.862305,39.376148,0.008368,6.222859,
-1.000000,-1.000000,-1.000000,6.179946,0.006726,27.141081,6.105527,0.004171,18.867035,39.297199,0.009784,6.224150,
-1.000000,-1.000000,-1.000000,6.228960,0.007766,26.179005,6.085388,0.007508,18.875139,38.922142,0.007177,6.229059,
-1.000000,-1.000000,-1.000000,6.075904,0.005632,25.387482,6.091435,0.007189,20.383211,39.094875,0.008286,6.239223,
-1.000000,-1.000000,-1.000000,6.132274,0.006180,27.494190,6.153299,0.009606,18.871023,39.002769,0.007953,6.266043,
-1.000000,-1.000000,-1.000000,6.146931,0.005387,25.602140,6.109616,0.021548,18.853086,39.237129,0.009090,6.569343,
-1.000000,-1.000000,-1.000000,6.130989,0.008262,25.850863,6.055939,0.005481,18.873199,38.922951,0.008436,6.228919,
-1.000000,-1.000000,-1.000000,6.141474,0.004357,27.243013,6.120621,0.009981,20.054153,39.323654,0.007431,6.255674,
-1.000000,-1.000000,-1.000000,6.188108,0.007112,25.794844,6.117020,0.010073,18.873110,38.828102,0.009256,6.236132,
-1.000000,-1.000000,-1.000000,6.223859,0.005880,25.864822,6.103835,0.006361,18.900934,39.444855,0.011496,6.232929,
-1.000000,-1.000000,-1.000000,6.055026,0.007902,26.294188,6.098353,0.005900,18.877893,39.321693,0.012690,6.241113,
-1.000000,-1.000000,-1.000000,6.143556,0.008195,26.381388,6.128008,0.006173,20.038666,39.410374,0.011216,6.222879,
-1.000000,-1.000000,-1.000000,6.102014,0.007348,25.898592,6.088223,0.010862,18.876163,39.271893,0.009522,6.236291,
-1.000000,-1.000000,-1.000000,6.089733,0.007465,26.410002,6.088089,0.004341,18.879204,38.978027,0.007945,6.239023,
-1.000000,-1.000000,-1.000000,6.064521,0.008343,26.527771,6.118907,0.006376,18.877989,39.556374,0.005967,7.442713,
-1.000000,-1.000000,-1.000000,6.110850,0.005359,25.267044,6.074415,0.005851,20.005976,39.001629,0.009747,6.229648,
-1.000000,-1.000000,-1.000000,6.099928,0.006066,26.951410,6.125260,0.006771,18.865198,39.398830,0.008801,6.229280,
-1.000000,-1.000000,-1.000000,6.192269,0.011498,25.870815,6.091470,0.005981,18.899527,39.425922,0.010462,6.251453,
-1.000000,-1.000000,-1.000000,6.118781,0.006661,25.509932,6.070763,0.007294,18.877045,39.416950,0.008596,6.303626,
-1.000000,-1.000000,-1.000000,6.099904,0.006387,26.822363,6.092407,0.010098,20.018932,39.004406,0.011177,6.249884,
-1.000000,-1.000000,-1.000000,6.402285,0.008055,25.486101,6.168466,0.009314,18.868212,39.151955,0.005830,6.238817,
-1.000000,-1.000000,-1.000000,6.128842,0.008670,26.619059,6.070812,0.008422,18.871525,39.278812,0.007835,6.226693,
-1.000000,-1.000000,-1.000000,6.097732,0.007723,25.864637,6.121968,0.004141,18.884823,39.351578,0.008244,6.247357,
-1.000000,-1.000000,-1.000000,6.193149,0.008363,25.516605,6.095881,0.006761,20.061012,39.479813,0.008429,6.232862,
-1.000000,-1.000000,-1.000000,6.126970,0.008279,26.577503,6.103976,0.009760,18.864319,39.125355,0.008192,6.244274,
-1.000000,-1.000000,-1.000000,6.121761,0.008076,25.292585,6.083419,0.008108,18.855787,39.108307,0.007679,6.929211,
-1.000000,-1.000000,-1.000000,6.083606,0.006547,27.675539,6.090390,0.007330,18.856236,39.312511,0.010254,6.234924,
-1.000000,-1.000000,-1.000000,6.106691,0.006594,25.879622,6.093370,0.006960,20.022346,39.222851,0.008094,6.255117,
-1.000000,-1.000000,-1.000000,6.085708,0.008358,25.748566,6.169683,0.008099,18.868137,39.048862,0.008112,6.218387,
-1.000000,-1.000000,-1.000000,6.100264,0.008334,27.565617,6.071209,0.005202,18.897730,39.487339,0.007775,6.228781,
-1.000000,-1.000000,-1.000000,6.112157,0.005802,25.264824,6.357218,0.010858,18.892458,39.385872,0.007388,6.246646,
-1.000000,-1.000000,-1.000000,6.204076,0.009194,26.711048,6.083122,0.006609,19.662264,39.410324,0.007582,6.222597,
-1.000000,-1.000000,-1.000000,6.426734,0.009155,27.031513,6.147592,0.007281,18.811701,39.222412,0.008619,8.407486,
-1.000000,-1.000000,-1.000000,6.191025,0.014061,25.345198,6.068644,0.006621,18.814463,39.051174,0.008318,8.412818,
-1.000000,-1.000000,-1.000000,6.174800,0.005983,26.659288,6.070705,0.006042,18.785900,39.275841,0.009131,8.285310,
-1.000000,-1.000000,-1.000000,6.199717,0.009072,26.587803,6.063538,0.007007,20.026896,39.213314,0.008807,8.246936,
-1.000000,-1.000000,-1.000000,6.161621,0.006669,25.897474,6.125562,0.008591,18.872883,39.569260,0.008572,9.217151,
-1.000000,-1.000000,-1.000000,6.159278,0.008063,26.234020,6.104630,0.008202,18.870182,39.420498,0.011243,8.578602,
-1.000000,-1.000000,-1.000000,6.121771,0.008417,26.424637,6.093498,0.004036,18.876598,39.005817,0.007748,9.667180,
-1.000000,-1.000000,-1.000000,6.136177,0.009051,26.558487,6.093691,0.005223,19.672873,39.288723,0.012947,8.452739,
-1.000000,-1.000000,-1.000000,6.117117,0.005493,25.603594,6.095341,0.008808,18.794744,39.036896,0.006671,8.875961,
-1.000000,-1.000000,-1.000000,6.116365,0.006604,27.018963,6.084243,0.005500,18.794518,39.099709,0.011366,8.651595,

Multi run computation test (with deallocation), execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,6.450572,0.008238,36.258331,6.362065,0.008521,19.784096,39.102539,0.011601,6.210357,
-1.000000,-1.000000,-1.000000,6.740561,0.007504,35.842201,6.319982,0.005734,20.361467,39.194649,0.009793,6.241899,
-1.000000,-1.000000,-1.000000,6.547863,0.008887,35.744980,6.381135,0.011282,18.872923,39.147911,0.009846,6.225586,
-1.000000,-1.000000,-1.000000,6.498169,0.007763,31.862032,6.382393,0.007119,18.889498,39.307045,0.007492,6.230820,
-1.000000,-1.000000,-1.000000,6.397428,0.008153,25.844988,6.329783,0.007627,18.862675,39.164478,0.010654,6.216604,
-1.000000,-1.000000,-1.000000,6.334126,0.007606,25.781073,6.411422,0.007363,19.351358,39.322166,0.007739,6.236743,
-1.000000,-1.000000,-1.000000,6.352606,0.006783,26.152040,6.339624,0.009997,18.794880,39.250191,0.008215,6.419278,
-1.000000,-1.000000,-1.000000,6.388035,0.008421,26.459921,6.282685,0.009221,18.794800,39.547928,0.012665,6.239152,
-1.000000,-1.000000,-1.000000,6.325269,0.006936,25.827173,6.292401,0.009357,18.785229,39.036552,0.007801,6.229053,
-1.000000,-1.000000,-1.000000,6.344403,0.006466,26.329773,6.464334,0.008748,18.800137,39.275295,0.010107,6.235548,
-1.000000,-1.000000,-1.000000,6.431367,0.008919,26.354977,6.350276,0.008653,19.144144,38.919449,0.010580,6.222789,
-1.000000,-1.000000,-1.000000,6.364296,0.008525,25.789415,6.289973,0.008329,18.873962,39.041687,0.013230,6.220849,
-1.000000,-1.000000,-1.000000,6.341097,0.007350,26.294607,6.295119,0.006641,19.211563,38.948082,0.007577,6.240169,
-1.000000,-1.000000,-1.000000,6.417121,0.010559,26.433992,6.374734,0.010708,19.017315,39.237865,0.013782,6.232677,
-1.000000,-1.000000,-1.000000,6.361648,0.007973,25.774424,6.309800,0.009457,18.877586,39.268394,0.010890,6.225660,
-1.000000,-1.000000,-1.000000,6.333351,0.006908,26.320084,6.286207,0.008532,18.892242,39.495773,0.011912,6.220023,
-1.000000,-1.000000,-1.000000,6.431603,0.010418,26.373247,6.292457,0.007901,20.016491,39.409985,0.008944,6.231862,
-1.000000,-1.000000,-1.000000,6.316466,0.007771,25.802618,6.335666,0.009802,18.873337,39.443375,0.006302,7.055627,
-1.000000,-1.000000,-1.000000,6.349980,0.006516,26.069777,6.419855,0.009849,18.872280,39.130955,0.010236,6.251797,
-1.000000,-1.000000,-1.000000,6.390211,0.011781,26.422234,6.307100,0.006285,18.872562,39.080620,0.007574,6.234099,
-1.000000,-1.000000,-1.000000,6.325935,0.008878,25.773787,6.309080,0.007490,19.852463,39.517586,0.011580,6.275319,
-1.000000,-1.000000,-1.000000,6.364869,0.007020,26.731953,6.358856,0.009302,18.790018,39.274330,0.008023,6.231425,
-1.000000,-1.000000,-1.000000,6.444179,0.012202,26.301327,6.301522,0.008390,19.011282,39.498642,0.012405,6.236811,
-1.000000,-1.000000,-1.000000,6.354282,0.008428,26.023781,6.332712,0.009153,19.132364,39.279461,0.010131,6.260202,
-1.000000,-1.000000,-1.000000,6.370562,0.007464,25.925604,7.589090,0.016587,18.888182,39.396477,0.011279,6.233454,
-1.000000,-1.000000,-1.000000,6.410471,0.010108,26.430546,6.380291,0.007904,18.879988,39.336437,0.010845,6.235601,
-1.000000,-1.000000,-1.000000,6.373153,0.008523,26.019648,6.360441,0.007167,18.848520,39.293129,0.013447,6.215402,
-1.000000,-1.000000,-1.000000,6.394904,0.010482,25.985788,6.370916,0.007509,18.787451,39.286076,0.010759,6.226292,
-1.000000,-1.000000,-1.000000,6.401631,0.008949,26.449951,6.361218,0.008283,18.789005,39.342781,0.011289,6.231691,
-1.000000,-1.000000,-1.000000,6.452485,0.012925,25.981661,6.409462,0.007077,18.999748,39.174572,0.009250,6.235340,
-1.000000,-1.000000,-1.000000,6.477518,0.009163,25.934422,6.340419,0.008248,18.870304,39.390209,0.008690,7.050472,
-1.000000,-1.000000,-1.000000,6.407058,0.011704,26.418589,6.316416,0.006072,19.575483,39.292389,0.012671,6.238090,
-1.000000,-1.000000,-1.000000,6.490828,0.007882,25.995415,6.426706,0.008096,19.012514,39.179047,0.008028,6.233757,
-1.000000,-1.000000,-1.000000,6.528810,0.006661,25.780352,6.339660,0.008004,18.887247,39.400101,0.014518,6.269096,
-1.000000,-1.000000,-1.000000,6.589863,0.008604,26.363419,6.278603,0.007198,18.884865,39.330952,0.015066,6.236861,
-1.000000,-1.000000,-1.000000,6.344312,0.008228,26.022221,6.369306,0.005933,20.031364,39.187603,0.009986,6.238174,
-1.000000,-1.000000,-1.000000,6.468977,0.009331,25.577633,6.370256,0.007952,18.871908,39.172474,0.009489,6.236558,
-1.000000,-1.000000,-1.000000,6.414514,0.010192,26.513941,6.307546,0.007968,18.878845,39.411514,0.013304,6.243838,
-1.000000,-1.000000,-1.000000,6.412967,0.006763,25.823963,6.311973,0.008016,18.994545,39.429489,0.009804,6.233628,
-1.000000,-1.000000,-1.000000,6.441683,0.008266,25.760099,6.282727,0.008008,20.240105,39.270016,0.011751,6.224253,
-1.000000,-1.000000,-1.000000,6.382366,0.007703,26.464970,6.341970,0.010161,18.984526,39.009251,0.009543,6.223242,
-1.000000,-1.000000,-1.000000,6.334513,0.005383,25.844852,6.404872,0.011087,19.040466,39.648869,0.011016,7.898598,
-1.000000,-1.000000,-1.000000,6.393800,0.006811,25.731300,6.450015,0.009389,18.865967,39.295650,0.008256,7.904571,
-1.000000,-1.000000,-1.000000,6.376299,0.010765,26.514221,6.520785,0.011638,18.922024,39.563450,0.010643,8.178843,
-1.000000,-1.000000,-1.000000,6.347554,0.006104,25.809278,6.432210,0.008457,19.024765,39.236504,0.008035,7.753263,
-1.000000,-1.000000,-1.000000,6.412800,0.006983,25.701941,6.325709,0.006077,18.886177,38.949341,0.008689,8.897918,
-1.000000,-1.000000,-1.000000,6.421260,0.009392,26.455942,6.343560,0.007009,19.005129,39.284672,0.014205,8.018721,
-1.000000,-1.000000,-1.000000,6.388760,0.010804,25.799223,6.365962,0.007845,18.865292,39.240910,0.008578,8.517778,
-1.000000,-1.000000,-1.000000,6.448043,0.007438,25.743343,6.327857,0.012516,18.874811,39.358944,0.008680,7.883194,
-1.000000,-1.000000,-1.000000,6.406558,0.008693,26.597979,6.363863,0.008489,18.797195,39.280853,0.007776,7.877517,

Matrixes size,4096,4096,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,80.272374,3831.487976,30.252117,
MMA CUDA,26.679604,0.023121,302.746513,False,0.000001,0.000001,
MMA CUDA Shared,26.952274,0.012687,164.034275,False,0.499689,0.006916,
MMA Tensor,173.092199,0.013153,58.638789,False,0.015438,0.011715,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,24.839573,0.013266,208.503357,25.800798,0.008790,151.008606,170.888947,0.012540,43.371342,
-1.000000,-1.000000,-1.000000,24.220068,0.014581,210.399292,24.065342,0.009574,149.704773,171.124298,0.014478,42.459789,
-1.000000,-1.000000,-1.000000,24.133579,0.013204,210.014816,24.387197,0.011912,149.561356,170.528946,0.012419,42.476742,
-1.000000,-1.000000,-1.000000,24.111902,0.009874,209.206314,24.023703,0.006721,151.319855,171.071152,0.013543,42.490311,
-1.000000,-1.000000,-1.000000,24.177933,0.007802,210.637375,24.067297,0.009686,150.173233,170.371674,0.014086,42.483746,
-1.000000,-1.000000,-1.000000,24.059265,0.013076,209.444275,24.116625,0.010005,149.295746,170.057312,0.012350,42.493744,
-1.000000,-1.000000,-1.000000,24.093561,0.007906,209.977142,24.308056,0.009173,150.424683,170.000168,0.010642,43.211441,
-1.000000,-1.000000,-1.000000,24.274548,0.012381,210.278992,24.014219,0.007963,151.321701,170.442902,0.014259,43.633549,
-1.000000,-1.000000,-1.000000,24.053596,0.009362,209.670227,24.047657,0.013140,149.224503,170.664154,0.013113,46.027969,
-1.000000,-1.000000,-1.000000,24.209391,0.009527,209.787750,24.145388,0.009608,150.180450,170.383270,0.011561,54.990891,
-1.000000,-1.000000,-1.000000,24.239798,0.012492,209.977051,23.996511,0.006683,150.671341,170.776138,0.014886,57.458942,
-1.000000,-1.000000,-1.000000,24.163605,0.021747,210.765533,24.039108,0.010075,150.966400,170.383728,0.012018,59.533443,
-1.000000,-1.000000,-1.000000,24.587067,0.012908,209.719070,24.068426,0.008930,149.906250,170.088959,0.013555,58.837563,
-1.000000,-1.000000,-1.000000,24.305799,0.012685,210.129578,24.178150,0.008183,150.313995,170.642685,0.012056,56.698524,
-1.000000,-1.000000,-1.000000,24.132881,0.006272,210.010056,24.017076,0.010531,150.707184,170.766022,0.013381,57.224560,
-1.000000,-1.000000,-1.000000,24.053604,0.011434,209.571518,24.031754,0.010450,151.393402,170.847565,0.012986,58.259007,
-1.000000,-1.000000,-1.000000,24.164774,0.006775,210.537689,24.073782,0.007831,149.641312,169.792984,0.012025,61.093891,
-1.000000,-1.000000,-1.000000,24.034184,0.008906,209.315781,24.156487,0.009649,150.092224,170.798859,0.014796,62.535343,
-1.000000,-1.000000,-1.000000,24.086693,0.011264,210.433075,23.975153,0.010080,151.222168,169.634903,0.013348,64.368340,
-1.000000,-1.000000,-1.000000,24.118351,0.006731,211.070694,24.067902,0.008970,150.455734,169.912308,0.012195,63.619160,
-1.000000,-1.000000,-1.000000,24.097626,0.013314,210.462784,24.194639,0.009403,149.310730,170.069199,0.012956,62.538273,
-1.000000,-1.000000,-1.000000,24.018209,0.006909,210.770554,24.749493,0.012676,150.386658,170.429565,0.013222,63.588448,
-1.000000,-1.000000,-1.000000,24.158401,0.009548,210.266800,24.065502,0.008402,150.979126,170.753174,0.013331,63.638695,
-1.000000,-1.000000,-1.000000,24.000238,0.012619,209.874420,24.011499,0.007496,150.298813,169.982254,0.013468,62.522259,
-1.000000,-1.000000,-1.000000,24.070215,0.008715,210.530945,24.163139,0.006758,150.167358,169.797577,0.012667,63.667656,
-1.000000,-1.000000,-1.000000,24.156891,0.009601,210.375381,24.169270,0.011158,151.326385,169.767899,0.013615,63.665081,
-1.000000,-1.000000,-1.000000,24.038651,0.008312,210.811157,24.137503,0.010299,149.595779,169.609634,0.012701,57.891277,
-1.000000,-1.000000,-1.000000,24.061371,0.006848,211.091614,23.967203,0.006947,150.026947,170.263550,0.012440,57.721268,
-1.000000,-1.000000,-1.000000,25.761900,0.017756,209.787659,24.296034,0.010325,150.149048,170.003677,0.013000,58.625801,
-1.000000,-1.000000,-1.000000,24.088770,0.010561,211.066208,24.099531,0.008329,151.448151,171.139038,0.012281,59.178715,
-1.000000,-1.000000,-1.000000,24.190649,0.010711,210.414719,23.982576,0.006934,151.974472,170.957031,0.014072,57.668774,
-1.000000,-1.000000,-1.000000,24.293854,0.008667,210.011551,24.020702,0.007061,150.585663,170.910110,0.012502,58.689529,
-1.000000,-1.000000,-1.000000,24.834644,0.012420,211.177002,24.268608,0.009999,149.935608,170.384811,0.013509,58.633663,
-1.000000,-1.000000,-1.000000,24.291185,0.011713,211.405319,24.024937,0.006302,151.712296,171.395569,0.014185,57.696495,
-1.000000,-1.000000,-1.000000,24.181345,0.007020,211.262970,24.131342,0.009743,150.924484,170.489471,0.013317,59.715961,
-1.000000,-1.000000,-1.000000,24.399343,0.009314,211.234940,23.931698,0.012598,150.404861,170.572311,0.012729,61.895084,
-1.000000,-1.000000,-1.000000,24.058771,0.008907,211.429611,24.136127,0.008416,151.019714,169.920837,0.013367,62.340012,
-1.000000,-1.000000,-1.000000,24.168243,0.007095,210.832047,24.098288,0.011758,151.534851,172.615784,0.014842,64.843567,
-1.000000,-1.000000,-1.000000,24.115616,0.009409,211.381485,24.054983,0.007886,150.598251,170.869659,0.017778,65.963516,
-1.000000,-1.000000,-1.000000,24.037378,0.007530,211.112579,24.012606,0.012680,150.455246,170.478180,0.015578,63.291496,
-1.000000,-1.000000,-1.000000,24.108526,0.006585,212.098618,24.073698,0.008518,150.967758,170.892380,0.012664,63.859314,
-1.000000,-1.000000,-1.000000,24.111229,0.013239,211.341629,25.595989,0.014039,151.425461,170.752075,0.015234,63.628807,
-1.000000,-1.000000,-1.000000,24.127665,0.008836,210.742249,24.072918,0.016030,150.882385,170.618744,0.014278,63.895359,
-1.000000,-1.000000,-1.000000,24.277636,0.014284,211.162918,24.083502,0.010083,150.422791,171.293839,0.015814,62.548805,
-1.000000,-1.000000,-1.000000,24.233343,0.010588,210.967087,23.847879,0.008855,152.110336,170.761322,0.019946,63.618813,
-1.000000,-1.000000,-1.000000,24.422771,0.009387,210.873062,24.612436,0.015366,151.702332,170.311539,0.014846,62.540264,
-1.000000,-1.000000,-1.000000,24.062168,0.012259,211.336563,24.212654,0.007100,151.329575,169.997192,0.013572,62.549480,
-1.000000,-1.000000,-1.000000,24.044018,0.006131,211.061127,24.203712,0.006635,151.419937,170.593750,0.014026,63.613781,
-1.000000,-1.000000,-1.000000,24.121374,0.013501,210.740021,24.082085,0.007655,152.339233,171.289825,0.015330,64.608727,
-1.000000,-1.000000,-1.000000,24.125978,0.007795,211.276779,24.092962,0.013217,152.254105,170.520981,0.014654,67.327919,

Multi run computation test (with deallocation), execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,26.500774,0.011746,243.182037,25.887924,0.010310,152.691940,171.307007,0.013568,42.571552,
-1.000000,-1.000000,-1.000000,26.974802,0.014793,209.482269,25.508442,0.014016,151.641983,170.966064,0.013770,42.529724,
-1.000000,-1.000000,-1.000000,25.717564,0.011778,209.163635,25.522909,0.012007,151.649185,171.359879,0.013247,42.621265,
-1.000000,-1.000000,-1.000000,25.696758,0.009182,208.660461,26.916079,0.016521,151.125824,170.158081,0.013235,43.175220,
-1.000000,-1.000000,-1.000000,25.867193,0.012655,210.697189,25.610678,0.008269,151.891235,170.479935,0.013286,43.242889,
-1.000000,-1.000000,-1.000000,25.844318,0.010795,210.960434,25.539387,0.009579,151.722519,170.404633,0.012835,43.887291,
-1.000000,-1.000000,-1.000000,26.267595,0.010127,211.685242,25.437084,0.010185,151.001953,172.700623,0.015240,42.622597,
-1.000000,-1.000000,-1.000000,25.730955,0.010230,210.683578,25.794050,0.013638,151.127365,170.826965,0.012929,42.515804,
-1.000000,-1.000000,-1.000000,25.856428,0.009891,211.201218,25.687119,0.012532,151.211975,171.332367,0.012522,53.128361,
-1.000000,-1.000000,-1.000000,26.005243,0.014027,211.097717,25.556561,0.012479,151.959320,169.638412,0.011800,55.116631,
-1.000000,-1.000000,-1.000000,25.708096,0.012892,210.300339,25.497601,0.008495,151.967056,171.039978,0.012807,53.182087,
-1.000000,-1.000000,-1.000000,26.370302,0.011257,210.775711,25.600929,0.010392,151.162598,171.098434,0.013305,54.312611,
-1.000000,-1.000000,-1.000000,25.873209,0.010173,210.590683,25.396069,0.010221,151.548431,170.617538,0.012391,54.570618,
-1.000000,-1.000000,-1.000000,25.809170,0.012680,210.633835,25.692396,0.009409,151.233978,170.641632,0.012440,55.085751,
-1.000000,-1.000000,-1.000000,25.944691,0.018919,209.934158,25.473057,0.009475,152.028564,171.064835,0.013266,54.978760,
-1.000000,-1.000000,-1.000000,25.834127,0.009660,210.316422,25.463533,0.012389,152.014740,170.918625,0.011743,58.737209,
-1.000000,-1.000000,-1.000000,26.036394,0.011776,210.730499,25.543369,0.008934,151.198151,171.166382,0.012920,61.522236,
-1.000000,-1.000000,-1.000000,25.788548,0.010371,210.889832,25.470989,0.007206,151.181290,170.507050,0.011865,58.379093,
-1.000000,-1.000000,-1.000000,25.778498,0.011118,211.823929,25.766151,0.010743,151.312592,170.677002,0.012408,56.623131,
-1.000000,-1.000000,-1.000000,26.035374,0.013701,211.310547,25.490150,0.008583,152.065079,171.112976,0.013932,57.517731,
-1.000000,-1.000000,-1.000000,25.802130,0.009858,211.795715,25.510832,0.010138,152.076004,171.094757,0.013289,57.540356,
-1.000000,-1.000000,-1.000000,25.896957,0.010998,211.984406,25.503065,0.011942,151.207825,170.744629,0.013868,56.627499,
-1.000000,-1.000000,-1.000000,25.770227,0.011955,211.436508,25.541376,0.008830,151.349426,171.088806,0.012591,57.508434,
-1.000000,-1.000000,-1.000000,25.664091,0.008445,211.666397,25.630053,0.009475,151.769638,171.462616,0.013682,57.538696,
-1.000000,-1.000000,-1.000000,26.074903,0.011362,211.166138,25.678280,0.012786,152.092010,171.286423,0.012989,56.628899,
-1.000000,-1.000000,-1.000000,25.676348,0.008794,211.503189,25.587833,0.010883,151.787445,170.590271,0.012345,56.737934,
-1.000000,-1.000000,-1.000000,26.056196,0.012214,212.201996,25.375237,0.007815,151.325867,170.694000,0.011887,57.497581,
-1.000000,-1.000000,-1.000000,25.782084,0.008381,211.225906,25.375296,0.008839,151.427383,170.550568,0.012984,58.051117,
-1.000000,-1.000000,-1.000000,25.808926,0.010567,211.584518,25.560625,0.011405,151.428040,171.008530,0.012968,61.046722,
-1.000000,-1.000000,-1.000000,25.827148,0.012733,211.270172,25.555746,0.010096,152.347809,170.986572,0.013072,62.791702,
-1.000000,-1.000000,-1.000000,25.694176,0.011102,211.061951,25.474854,0.009287,151.822174,170.555191,0.012650,58.802792,
-1.000000,-1.000000,-1.000000,26.046001,0.012969,211.697754,25.505344,0.013163,151.335022,171.434143,0.012768,57.672096,
-1.000000,-1.000000,-1.000000,25.877934,0.012593,211.388977,25.410482,0.008715,151.465576,171.345169,0.013062,58.124134,
-1.000000,-1.000000,-1.000000,25.915075,0.010521,211.706772,25.539087,0.007298,151.548080,170.573700,0.026136,57.249340,
-1.000000,-1.000000,-1.000000,25.928963,0.011876,211.393723,25.810106,0.012023,152.804611,170.909882,0.013514,57.255493,
-1.000000,-1.000000,-1.000000,25.808525,0.011533,210.601059,25.458485,0.012333,151.827469,170.810577,0.011669,59.384361,
-1.000000,-1.000000,-1.000000,26.078661,0.011707,211.199509,25.550787,0.011830,151.845078,170.999191,0.014087,57.430973,
-1.000000,-1.000000,-1.000000,25.887274,0.009018,210.206268,25.482983,0.008492,151.769608,170.686157,0.012885,54.945297,
-1.000000,-1.000000,-1.000000,25.880949,0.009332,211.568390,25.585592,0.012342,151.799347,170.029541,0.012410,55.797070,
